Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Anders Lee,20232024,NYI,L,L,81,20,17,37,2,68,0.46,15,32,5,5,0,0,0,2,185,10.8,15:34,43.2,1990-07-03,Edina,MN,USA,USA,75,231,2009,6,152,20122013,N,Regular Season
Artturi Lehkonen,20232024,COL,L,L,45,16,18,34,11,14,0.76,9,22,7,12,0,0,1,2,103,15.5,18:28,27.3,1995-07-04,Piikkio,--,FIN,FIN,71,179,2013,2,55,20162017,N,Regular Season
Brendan Lemieux,20232024,CAR,L,L,32,3,2,5,0,64,0.16,3,5,0,0,0,0,0,1,29,10.3,8:00,26.7,1996-03-15,Denver,CO,USA,USA,73,215,2014,2,31,20172018,N,Regular Season
John Leonard,20232024,ARI,L,L,6,1,0,1,-1,0,0.17,1,1,0,0,0,0,0,0,5,20,6:52,--,1998-08-07,Westwood,NJ,USA,USA,71,196,2018,6,182,20202021,N,Regular Season
Jake Leschyshyn,20232024,NYR,L,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,6:28,--,1999-03-10,Raleigh,NC,USA,USA,71,196,2017,2,62,20212022,N,Regular Season
Kris Letang,20232024,PIT,R,D,82,10,41,51,13,62,0.62,10,45,0,5,0,1,0,2,164,6.1,24:41,--,1987-04-24,Montréal,QC,CAN,CAN,72,193,2005,3,62,20062007,N,Regular Season
Vinni Lettieri,20232024,MIN,R,C,46,5,4,9,-7,24,0.2,5,9,0,0,0,0,0,1,47,10.6,9:35,49.4,1995-02-06,Excelsior,MN,USA,USA,70,184,--,--,--,20172018,N,Regular Season
Trevor Lewis,20232024,LAK,R,C,82,8,8,16,7,20,0.2,7,13,0,1,1,2,0,2,130,6.2,11:38,42.6,1987-01-08,Salt Lake City,UT,USA,USA,73,205,2006,1,17,20082009,N,Regular Season
Timothy Liljegren,20232024,TOR,R,D,55,3,20,23,3,16,0.42,3,15,0,7,0,1,0,1,62,4.8,19:40,--,1999-04-30,Kristianstad,--,SWE,SWE,73,201,2017,1,17,20192020,N,Regular Season
Emil Lilleberg,20232024,TBL,L,D,37,0,5,5,-15,16,0.14,0,5,0,0,0,0,0,0,31,0,16:12,--,2001-02-02,Sarpsborg,--,NOR,NOR,75,208,2021,4,107,20232024,N,Regular Season
Kole Lind,20232024,SEA,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,5:59,0,1998-10-16,Swift Current,SK,CAN,CAN,74,193,2017,2,33,20202021,N,Regular Season
Oskar Lindblom,20232024,SJS,L,L,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,11:56,--,1996-08-15,Gavle,--,SWE,SWE,73,191,2014,5,138,20172018,N,Regular Season
Esa Lindell,20232024,DAL,L,D,82,5,21,26,17,12,0.32,5,25,0,0,0,1,0,0,114,4.4,20:28,--,1994-05-23,Vantaa,--,FIN,FIN,75,217,2012,3,74,20152016,N,Regular Season
Ryan Lindgren,20232024,NYR,L,D,76,3,14,17,22,36,0.22,3,17,0,0,0,0,0,1,73,4.1,19:21,--,1998-02-11,Burnsville,MN,USA,USA,72,194,2016,2,49,20182019,N,Regular Season
Elias Lindholm,20232024,"CGY,VAN",R,C,75,15,29,44,-14,25,0.59,8,29,6,12,1,3,0,4,173,8.7,19:42,56.4,1994-12-02,Boden,--,SWE,SWE,73,202,2013,1,5,20132014,N,Regular Season
Hampus Lindholm,20232024,BOS,L,D,73,3,23,26,18,63,0.36,2,21,1,5,0,0,0,0,99,3,23:17,--,1994-01-20,Helsingborg,--,SWE,SWE,76,224,2012,1,6,20132014,N,Regular Season
Gustav Lindström,20232024,"MTL,ANA",R,D,46,3,7,10,12,24,0.22,3,10,0,0,0,0,0,0,29,10.3,15:24,--,1998-10-20,Ostervala,--,SWE,SWE,74,194,2017,2,38,20192020,N,Regular Season
Blake Lizotte,20232024,LAK,L,C,62,7,8,15,11,20,0.24,5,12,0,0,2,3,0,2,76,9.2,11:49,46.9,1997-12-13,Lindstrom,MN,USA,USA,69,173,--,--,--,20182019,N,Regular Season
William Lockwood,20232024,FLA,R,R,26,0,1,1,2,16,0.04,0,1,0,0,0,0,0,0,19,0,8:12,50,1998-06-20,Royal Oak,MI,USA,USA,72,182,2016,3,64,20202021,N,Regular Season
Mason Lohrei,20232024,BOS,L,D,41,4,9,13,-2,18,0.32,3,10,1,3,0,0,0,1,43,9.3,16:57,--,2001-01-17,Baton Rouge,LA,USA,USA,77,220,2020,2,58,20232024,N,Regular Season
Ryan Lomberg,20232024,FLA,L,L,75,5,2,7,-1,80,0.09,4,6,1,1,0,0,0,2,68,7.4,9:32,29.4,1994-12-09,Richmond Hill,ON,CAN,CAN,69,184,--,--,--,20172018,N,Regular Season
Steven Lorentz,20232024,FLA,L,C,38,1,2,3,-9,10,0.08,1,3,0,0,0,0,0,1,30,3.3,8:47,48.9,1996-04-13,Kitchener,ON,CAN,CAN,76,216,2015,7,186,20202021,N,Regular Season
Adam Lowry,20232024,WPG,L,C,81,12,23,35,17,57,0.43,11,31,0,2,1,2,1,1,119,10.1,16:06,49,1993-03-29,St. Louis,MO,USA,USA,77,210,2011,3,67,20142015,N,Regular Season
Jake Lucchini,20232024,MIN,L,C,40,2,3,5,-3,23,0.13,2,5,0,0,0,0,0,0,22,9.1,9:36,43.7,1995-05-09,Trail,BC,CAN,CAN,72,180,--,--,--,20222023,N,Regular Season
Milan Lucic,20232024,BOS,L,L,4,0,2,2,-1,2,0.5,0,2,0,0,0,0,0,0,1,0,11:58,--,1988-06-07,Vancouver,BC,CAN,CAN,75,236,2006,2,50,20072008,N,Regular Season
John Ludvig,20232024,PIT,L,D,33,3,2,5,-12,47,0.15,3,5,0,0,0,0,0,1,24,12.5,11:48,--,2000-08-02,Liberec,--,CZE,CZE,73,210,2019,3,69,20232024,N,Regular Season
Anton Lundell,20232024,FLA,L,C,78,13,22,35,19,46,0.45,12,29,1,5,0,1,1,2,166,7.8,15:23,54.9,2001-10-03,Espoo,--,FIN,FIN,73,196,2020,1,12,20212022,N,Regular Season
Isac Lundestrom,20232024,ANA,L,C,46,5,6,11,-1,2,0.24,4,9,0,1,1,1,0,0,38,13.2,14:20,44,1999-11-06,Gallivare,--,SWE,SWE,72,191,2018,1,23,20182019,N,Regular Season
Nils Lundkvist,20232024,DAL,R,D,59,2,17,19,13,16,0.32,2,17,0,2,0,0,0,0,73,2.7,14:06,--,2000-07-27,Pitea,--,SWE,SWE,73,191,2018,1,28,20212022,N,Regular Season
Tristan Luneau,20232024,ANA,R,D,7,1,2,3,1,4,0.43,1,3,0,0,0,0,0,0,11,9.1,17:52,--,2004-01-12,Victoriaville,QC,CAN,CAN,73,202,2022,2,53,20232024,N,Regular Season
Eetu Luostarinen,20232024,FLA,L,C,82,12,15,27,1,26,0.33,10,24,2,2,0,1,0,2,119,10.1,15:56,53.6,1998-09-02,Siilinjarvi,--,FIN,FIN,75,191,2017,2,42,20192020,N,Regular Season
Olle Lycksell,20232024,PHI,L,R,18,1,4,5,0,6,0.28,1,5,0,0,0,0,0,0,29,3.5,9:57,40,1999-08-24,Oskarshamn,--,SWE,SWE,70,163,2017,6,168,20222023,N,Regular Season
Ilya Lyubushkin,20232024,"ANA,TOR",R,D,74,0,8,8,-11,57,0.11,0,8,0,0,0,0,0,0,47,0,17:07,--,1994-04-06,Moscow,--,RUS,RUS,74,200,--,--,--,20182019,N,Regular Season
Olli Maatta,20232024,DET,L,D,72,4,14,18,14,14,0.25,4,18,0,0,0,0,0,0,48,8.3,16:03,--,1994-08-22,Jyväskylä,--,FIN,FIN,74,207,2012,1,22,20132014,N,Regular Season
Matias Maccelli,20232024,ARI,L,L,82,17,40,57,-4,8,0.7,15,44,2,12,0,1,1,2,149,11.4,16:14,37.5,2000-10-14,Turku,--,FIN,FIN,71,185,2019,4,98,20212022,N,Regular Season
Kurtis MacDermid,20232024,"COL,NJD",L,L,45,2,1,3,4,73,0.07,2,3,0,0,0,0,0,1,16,12.5,4:50,100,1994-03-25,Quebec City,QC,CAN,CAN,77,233,--,--,--,20172018,N,Regular Season
Jacob MacDonald,20232024,SJS,L,D,34,7,2,9,-14,23,0.26,4,5,3,4,0,0,0,0,49,14.3,12:01,25,1993-02-26,Portland,OR,USA,USA,72,204,--,--,--,20182019,N,Regular Season
Mackenzie MacEachern,20232024,STL,L,L,8,0,1,1,-1,0,0.13,0,1,0,0,0,0,0,0,4,0,7:52,--,1994-03-09,Bloomfield Hills,MI,USA,USA,74,193,2012,3,67,20182019,N,Regular Season
Zack MacEwen,20232024,OTT,R,R,30,2,1,3,-4,57,0.1,2,3,0,0,0,0,0,1,17,11.8,6:24,61.8,1996-07-08,Charlottetown,PE,CAN,CAN,76,227,--,--,--,20182019,N,Regular Season
Connor Mackey,20232024,NYR,L,D,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,16:27,--,1996-09-12,Tower Lakes,IL,USA,USA,75,205,--,--,--,20202021,N,Regular Season
Nathan MacKinnon,20232024,COL,R,C,82,51,89,140,35,42,1.71,41,92,10,48,0,0,2,9,405,12.6,22:49,46.2,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,1,1,20132014,N,Regular Season
Kyle MacLean,20232024,NYI,L,C,32,4,5,9,5,11,0.28,4,9,0,0,0,0,0,0,26,15.4,10:05,42.5,1999-04-29,Livingston,NJ,USA,USA,73,194,--,--,--,20232024,N,Regular Season
Joshua Mahura,20232024,FLA,L,D,30,0,9,9,-2,20,0.3,0,8,0,0,0,1,0,0,25,0,12:36,--,1998-05-05,St. Albert,AB,CAN,CAN,72,193,2016,3,85,20182019,N,Regular Season
Logan Mailloux,20232024,MTL,R,D,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,2,0,21:14,--,2003-04-15,Belle River,ON,CAN,CAN,75,213,2021,1,31,20232024,N,Regular Season
Cale Makar,20232024,COL,R,D,77,21,69,90,15,16,1.17,13,47,7,39,1,4,0,1,231,9.1,24:46,--,1998-10-30,Calgary,AB,CAN,CAN,72,187,2017,1,4,20192020,N,Regular Season
James Malatesta,20232024,CBJ,L,L,11,2,2,4,-1,5,0.36,2,4,0,0,0,0,0,0,12,16.7,10:13,0,2003-05-31,Montréal,QC,CAN,CAN,69,193,2021,5,133,20232024,N,Regular Season
Beck Malenstyn,20232024,WSH,L,L,81,6,15,21,-1,25,0.26,6,20,0,0,0,1,0,1,98,6.1,14:15,45.1,1998-02-04,Delta,BC,CAN,CAN,75,209,2016,5,145,20192020,N,Regular Season
Sam Malinski,20232024,COL,R,D,23,3,7,10,3,6,0.43,2,8,1,2,0,0,0,1,31,9.7,14:14,--,1998-07-27,Lakeville,MN,USA,USA,71,190,--,--,--,20232024,N,Regular Season
Evgeni Malkin,20232024,PIT,L,C,82,27,40,67,5,70,0.82,21,49,6,18,0,0,0,2,199,13.6,18:35,48.6,1986-07-31,Magnitogorsk,--,RUS,RUS,77,210,2004,1,2,20062007,N,Regular Season
Andrew Mangiapane,20232024,CGY,L,L,75,14,26,40,7,47,0.53,11,36,2,3,1,1,0,0,122,11.5,16:00,50,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,6,166,20172018,N,Regular Season
Josh Manson,20232024,COL,R,D,76,8,17,25,11,87,0.33,7,23,0,0,1,2,0,0,123,6.5,17:47,0,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,6,160,20142015,N,Regular Season
Anthony Mantha,20232024,"WSH,VGK",L,R,74,23,21,44,11,25,0.59,20,36,3,8,0,0,0,0,113,20.4,14:13,27.3,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,1,20,20152016,N,Regular Season
Brad Marchand,20232024,BOS,L,L,82,29,38,67,2,78,0.82,19,37,7,26,3,4,2,6,207,14,19:06,43.6,1988-05-11,Halifax,NS,CAN,CAN,69,180,2006,3,71,20092010,N,Regular Season
Kirill Marchenko,20232024,CBJ,R,R,78,23,19,42,-5,14,0.54,14,29,9,13,0,0,0,1,193,11.9,16:25,32.9,2000-07-21,Barnaul,--,RUS,RUS,75,197,2018,2,49,20222023,N,Regular Season
Jonathan Marchessault,20232024,VGK,R,R,82,42,27,69,-2,40,0.84,34,52,8,17,0,0,2,5,266,15.8,17:54,25,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,185,--,--,--,20122013,N,Regular Season
Mason Marchment,20232024,DAL,L,L,81,22,31,53,22,54,0.65,16,42,6,11,0,0,0,3,150,14.7,15:04,44.4,1995-06-18,Uxbridge,ON,CAN,CAN,77,212,--,--,--,20192020,N,Regular Season
John Marino,20232024,NJD,R,D,75,4,21,25,-6,41,0.33,4,25,0,0,0,0,0,1,57,7,20:57,--,1997-05-21,North Easton,MA,USA,USA,73,200,2015,6,154,20192020,N,Regular Season
Mitch Marner,20232024,TOR,R,R,69,26,59,85,21,18,1.23,17,57,8,27,1,1,0,2,158,16.5,21:17,25,1997-05-05,Markham,ON,CAN,CAN,72,180,2015,1,4,20162017,N,Regular Season
Patrick Maroon,20232024,"MIN,BOS",L,L,51,4,12,16,-11,60,0.31,4,15,0,1,0,0,0,0,56,7.1,12:51,37.5,1988-04-23,St. Louis,MO,USA,USA,75,234,2007,6,161,20112012,N,Regular Season
Matt Martin,20232024,NYI,L,L,57,4,4,8,7,43,0.14,4,8,0,0,0,0,0,0,48,8.3,9:19,38.9,1989-05-08,Windsor,ON,CAN,CAN,75,215,2008,5,148,20092010,N,Regular Season
Alec Martinez,20232024,VGK,L,D,55,4,13,17,-2,6,0.31,4,14,0,3,0,0,0,0,72,5.6,19:03,--,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,4,95,20092010,N,Regular Season
Jordan Martinook,20232024,CAR,L,L,82,14,18,32,-1,36,0.39,13,31,0,0,1,1,0,1,148,9.5,14:39,50.5,1992-07-25,Brandon,MB,CAN,CAN,73,208,2012,2,58,20142015,N,Regular Season
Mike Matheson,20232024,MTL,L,D,82,11,51,62,-24,58,0.76,4,32,5,28,2,2,0,0,187,5.9,25:33,--,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,196,2012,1,23,20152016,N,Regular Season
Nikolas Matinpalo,20232024,OTT,R,D,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7:00,--,1998-10-05,Espoo,--,FIN,FIN,75,211,--,--,--,20232024,N,Regular Season
Auston Matthews,20232024,TOR,L,C,81,69,38,107,31,20,1.32,51,77,18,29,0,1,3,8,369,18.7,20:58,53.5,1997-09-17,San Ramon,CA,USA,USA,75,217,2016,1,1,20162017,N,Regular Season
Scott Mayfield,20232024,NYI,R,D,41,0,5,5,-7,35,0.12,0,5,0,0,0,0,0,0,36,0,18:46,--,1992-10-14,St. Louis,MO,USA,USA,77,213,2011,2,34,20132014,N,Regular Season
Charlie McAvoy,20232024,BOS,R,D,74,12,35,47,4,86,0.64,11,34,1,13,0,0,2,3,133,9,24:51,--,1997-12-21,Long Beach,NY,USA,USA,73,213,2016,1,14,20172018,N,Regular Season
Jack McBain,20232024,ARI,L,C,67,8,18,26,8,50,0.39,8,26,0,0,0,0,1,2,56,14.3,12:37,45.2,2000-01-06,Toronto,ON,CAN,CAN,76,219,2018,3,63,20212022,N,Regular Season
Jake McCabe,20232024,TOR,L,D,73,8,20,28,20,56,0.38,7,25,1,2,0,1,1,3,73,11,20:39,--,1993-10-12,Eau Claire,WI,USA,USA,73,212,2012,2,44,20132014,N,Regular Season
Jared McCann,20232024,SEA,L,L,80,29,33,62,-10,31,0.78,18,37,9,23,2,2,1,3,216,13.4,16:46,47.9,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,1,24,20152016,N,Regular Season
Michael McCarron,20232024,NSH,R,C,70,12,10,22,4,100,0.31,12,22,0,0,0,0,0,3,94,12.8,12:46,53.2,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,1,25,20152016,N,Regular Season
Max McCormick,20232024,SEA,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,5:38,--,1992-05-01,De Pere,WI,USA,USA,71,188,2011,6,171,20152016,N,Regular Season
Connor McDavid,20232024,EDM,L,C,76,32,100,132,35,30,1.74,24,87,7,44,1,1,1,5,263,12.2,21:22,51.1,1997-01-13,Richmond Hill,ON,CAN,CAN,73,194,2015,1,1,20152016,N,Regular Season
Ryan McDonagh,20232024,NSH,L,D,74,3,29,32,19,31,0.43,3,28,0,4,0,0,1,1,91,3.3,21:47,--,1989-06-13,St. Paul,MN,USA,USA,74,219,2007,1,12,20102011,N,Regular Season
Hugh McGing,20232024,STL,L,L,5,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,4,0,8:23,14.3,1998-07-11,Chicago,IL,USA,USA,68,176,2018,5,138,20222023,N,Regular Season
Brock McGinn,20232024,ANA,L,L,24,1,2,3,-5,4,0.13,1,3,0,0,0,0,0,0,24,4.2,11:05,41.7,1994-02-02,Fergus,ON,CAN,CAN,72,191,2012,2,47,20152016,N,Regular Season
Dylan McIlrath,20232024,WSH,R,D,3,0,1,1,1,5,0.33,0,1,0,0,0,0,0,0,1,0,10:18,--,1992-04-20,Winnipeg,MB,CAN,CAN,77,232,2010,1,10,20132014,N,Regular Season
Marc McLaughlin,20232024,BOS,R,C,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,2,50,12:39,25,1999-07-26,North Billerica,MA,USA,USA,72,202,--,--,--,20212022,N,Regular Season
Michael McLeod,20232024,NJD,R,C,45,10,9,19,6,10,0.42,10,19,0,0,0,0,0,2,73,13.7,15:09,65,1998-02-03,Mississauga,ON,CAN,CAN,74,190,2016,1,12,20182019,N,Regular Season
Ryan McLeod,20232024,EDM,L,C,81,12,18,30,10,10,0.37,12,27,0,1,0,2,0,3,106,11.3,14:15,50.8,1999-09-21,Mississauga,ON,CAN,CAN,75,188,2018,2,40,20202021,N,Regular Season
Bobby McMann,20232024,TOR,L,C,56,15,9,24,13,52,0.43,14,23,1,1,0,0,0,0,118,12.7,11:34,60,1996-06-15,Wainwright,AB,CAN,CAN,74,215,--,--,--,20222023,N,Regular Season
Connor McMichael,20232024,WSH,L,C,80,18,15,33,-20,34,0.41,15,25,2,6,1,2,0,3,135,13.3,15:59,42.4,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,1,25,20202021,N,Regular Season
Brayden McNabb,20232024,VGK,L,D,82,4,22,26,18,37,0.32,4,24,0,1,0,1,0,0,86,4.7,19:21,--,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,3,66,20112012,N,Regular Season
Mason McTavish,20232024,ANA,L,C,64,19,23,42,-23,86,0.66,14,32,4,8,1,2,1,3,130,14.6,16:17,51.7,2003-01-30,Zurich,--,CHE,CAN,73,219,2021,1,3,20212022,N,Regular Season
Cole McWard,20232024,VAN,R,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9:05,--,2001-06-09,Fenton,MO,USA,USA,73,192,--,--,--,20222023,N,Regular Season
Jaycob Megna,20232024,CHI,L,D,44,0,2,2,-15,22,0.05,0,2,0,0,0,0,0,0,28,0,17:31,--,1992-12-10,Plantation,FL,USA,USA,78,214,2012,7,210,20162017,N,Regular Season
Jayson Megna,20232024,BOS,R,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,11:45,--,1990-02-01,Fort Lauderdale,FL,USA,USA,72,190,--,--,--,20132014,N,Regular Season
Timo Meier,20232024,NJD,L,R,69,28,24,52,-28,45,0.75,18,35,10,17,0,0,1,4,207,13.5,17:36,48.9,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,Regular Season
Dawson Mercer,20232024,NJD,R,C,82,20,13,33,-26,29,0.4,16,28,4,5,0,0,0,2,134,14.9,17:13,44.9,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,1,18,20212022,N,Regular Season
Waltteri Merela,20232024,TBL,R,C,19,1,0,1,2,4,0.05,1,1,0,0,0,0,0,0,17,5.9,9:49,25,1998-07-06,Ylojarvi,--,FIN,FIN,75,210,--,--,--,20232024,N,Regular Season
Georgii Merkulov,20232024,BOS,L,C,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,10:35,21.4,2000-10-10,Ryazan,--,RUS,RUS,71,176,--,--,--,20232024,N,Regular Season
Dakota Mermis,20232024,MIN,L,D,47,3,5,8,-2,33,0.17,3,8,0,0,0,0,0,0,42,7.1,14:05,--,1994-01-05,Alton,IL,USA,USA,72,197,--,--,--,20172018,N,Regular Season
Jon Merrill,20232024,MIN,L,D,65,4,7,11,0,30,0.17,4,11,0,0,0,0,0,0,42,9.5,12:47,--,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,2,38,20132014,N,Regular Season
Victor Mete,20232024,PHI,L,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,10:52,--,1998-06-07,Woodbridge,ON,CAN,CAN,69,187,2016,4,100,20172018,N,Regular Season
Carson Meyer,20232024,CBJ,R,R,14,1,1,2,-2,2,0.14,1,2,0,0,0,0,0,0,10,10,9:07,--,1997-08-18,Powell,OH,USA,USA,71,187,2017,6,179,20212022,N,Regular Season
Ben Meyers,20232024,"COL,ANA",L,C,23,1,2,3,-4,6,0.13,1,3,0,0,0,0,0,0,12,8.3,10:07,44.8,1998-11-15,Delano,MN,USA,USA,71,194,--,--,--,20212022,N,Regular Season
Jake Middleton,20232024,MIN,L,D,80,7,18,25,-15,77,0.31,7,24,0,0,0,1,0,1,85,8.2,19:49,--,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,7,210,20182019,N,Regular Season
Ilya Mikheyev,20232024,VAN,L,R,78,11,20,31,1,4,0.4,11,31,0,0,0,0,0,1,147,7.5,14:16,27.6,1994-10-10,Omsk,--,RUS,RUS,74,192,--,--,--,20192020,N,Regular Season
Niko Mikkola,20232024,FLA,L,D,82,3,14,17,11,69,0.21,3,16,0,0,0,1,0,0,93,3.2,20:02,--,1996-04-27,Kiiminki,--,FIN,FIN,78,204,2015,5,127,20192020,N,Regular Season
Sonny Milano,20232024,WSH,L,L,49,15,8,23,4,10,0.47,12,19,3,4,0,0,0,2,50,30,12:30,--,1996-05-12,Massapequa,NY,USA,USA,72,194,2014,1,16,20152016,N,Regular Season
Colin Miller,20232024,"NJD,WPG",R,D,46,4,5,9,8,26,0.2,4,8,0,1,0,0,0,0,69,5.8,15:42,--,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,Regular Season
J.T. Miller,20232024,VAN,L,C,81,37,66,103,32,58,1.27,25,61,10,40,2,2,2,9,194,19.1,19:29,56.3,1993-03-14,East Palestine,OH,USA,USA,73,218,2011,1,15,20122013,N,Regular Season
K'Andre Miller,20232024,NYR,L,D,80,8,22,30,5,49,0.38,8,28,0,1,0,1,1,3,96,8.3,21:34,--,2000-01-21,St. Paul,MN,USA,USA,77,210,2018,1,22,20202021,N,Regular Season
Fraser Minten,20232024,TOR,L,C,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,11:26,48.7,2004-07-05,Vancouver,BC,CAN,CAN,74,195,2022,2,38,20232024,N,Regular Season
Pavel Mintyukov,20232024,ANA,L,D,63,4,24,28,-20,24,0.44,4,20,0,7,0,1,0,0,88,4.6,18:51,--,2003-11-25,Moscow,--,RUS,RUS,73,200,2022,1,10,20232024,N,Regular Season
Daniil Miromanov,20232024,"VGK,CGY",R,D,24,3,4,7,-2,8,0.29,3,5,0,2,0,0,0,0,46,6.5,20:43,--,1997-07-11,Moscow,--,RUS,RUS,76,207,--,--,--,20212022,N,Regular Season
Ivan Miroshnichenko,20232024,WSH,R,L,21,2,4,6,-4,6,0.29,2,5,0,1,0,0,0,0,30,6.7,12:08,0,2004-02-04,Ussuriysk,--,RUS,RUS,73,185,2022,1,20,20232024,N,Regular Season
Ian Mitchell,20232024,BOS,R,D,13,0,2,2,6,10,0.15,0,2,0,0,0,0,0,0,11,0,15:18,--,1999-01-18,St. Albert,AB,CAN,CAN,72,192,2017,2,57,20202021,N,Regular Season
Casey Mittelstadt,20232024,"BUF,COL",L,C,80,18,39,57,10,32,0.71,15,48,3,9,0,0,0,1,127,14.2,17:44,47.1,1998-11-22,Eden Prairie,MN,USA,USA,73,195,2017,1,8,20172018,N,Regular Season
Sean Monahan,20232024,"MTL,WPG",L,C,83,26,33,59,-1,12,0.71,15,36,9,21,2,2,0,5,171,15.2,18:06,54.9,1994-10-12,Brampton,ON,CAN,CAN,74,197,2013,1,6,20132014,N,Regular Season
Brandon Montour,20232024,FLA,R,D,66,8,25,33,1,46,0.5,7,16,1,17,0,0,0,3,168,4.8,23:27,--,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,Regular Season
Trevor Moore,20232024,LAK,L,L,82,31,26,57,11,28,0.7,27,48,2,7,2,2,0,5,244,12.7,17:59,29.2,1995-03-31,Thousand Oaks,CA,USA,USA,71,195,--,--,--,20182019,N,Regular Season
Mason Morelli,20232024,VGK,L,L,9,3,1,4,-3,0,0.44,2,3,1,1,0,0,0,0,9,33.3,10:45,33.3,1996-02-01,Minot,ND,USA,USA,72,208,--,--,--,20232024,N,Regular Season
Logan Morrison,20232024,SEA,R,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,6,0,13:08,45.2,2002-07-09,Guelph,ON,CAN,CAN,72,180,--,--,--,20232024,N,Regular Season
Josh Morrissey,20232024,WPG,L,D,81,10,59,69,34,44,0.85,8,50,2,19,0,0,0,1,196,5.1,24:11,--,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,Regular Season
Scott Morrow,20232024,CAR,R,D,2,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,6,0,18:23,--,2002-11-01,Darien,CT,USA,USA,74,210,2021,2,40,20232024,N,Regular Season
J.J. Moser,20232024,ARI,L,D,80,5,21,26,-5,35,0.33,5,21,0,3,0,2,0,0,77,6.5,20:34,--,2000-06-06,Biel,--,CHE,CHE,74,181,2021,2,60,20212022,N,Regular Season
Tyler Motte,20232024,TBL,L,C,69,6,3,9,-8,28,0.13,4,7,0,0,2,2,0,2,83,7.2,12:27,50.3,1995-03-10,St. Clair,MI,USA,USA,70,194,2013,4,121,20162017,N,Regular Season
Jacob Moverare,20232024,LAK,L,D,24,1,0,1,0,6,0.04,1,1,0,0,0,0,0,0,11,9.1,10:27,--,1998-08-31,Ostersund,--,SWE,SWE,75,210,2016,4,112,20212022,N,Regular Season
Shakir Mukhamadullin,20232024,SJS,L,D,3,0,1,1,0,4,0.33,0,0,0,1,0,0,0,0,5,0,21:09,--,2002-01-10,Ufa,--,RUS,RUS,76,200,2020,1,20,20232024,N,Regular Season
Connor Murphy,20232024,CHI,R,D,46,2,6,8,-19,40,0.17,2,8,0,0,0,0,0,0,51,3.9,19:50,--,1993-03-26,Dublin,OH,USA,USA,76,212,2011,1,20,20132014,N,Regular Season
Brett Murray,20232024,BUF,L,L,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,1,0,7:58,100,1998-07-20,Bolton,ON,CAN,CAN,77,228,2016,4,99,20202021,N,Regular Season
Philippe Myers,20232024,TBL,R,D,5,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,6,0,11:42,--,1997-01-25,Moncton,NB,CAN,CAN,77,219,--,--,--,20182019,N,Regular Season
Tyler Myers,20232024,VAN,R,D,77,5,24,29,16,77,0.38,3,27,0,0,2,2,0,0,93,5.4,18:57,--,1990-02-01,Houston,TX,USA,CAN,80,229,2008,1,12,20092010,N,Regular Season
