Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Hendrix Lapierre,20252026,WSH,L,C,74,4,12,16,0,31,0.22,4,16,0,0,0,0,0,0,53,7.5,8:50,39.9,2002-02-09,Gatineau,QC,CAN,CAN,72,195,2020,1,22,20212022,N,Regular Season
Nick Lardis,20252026,CHI,L,L,41,10,5,15,-18,10,0.37,8,12,2,3,0,0,0,0,57,17.5,12:40,50,2005-07-08,Oakville,ON,CAN,CAN,71,165,2023,3,67,20252026,N,Regular Season
Dylan Larkin,20252026,DET,L,C,74,34,33,67,3,48,0.91,19,42,14,24,1,1,4,9,229,14.8,20:11,52.9,1996-07-30,Waterford,MI,USA,USA,73,204,2014,1,15,20152016,N,Regular Season
Adam Larsson,20252026,SEA,R,D,82,7,18,25,0,42,0.3,7,25,0,0,0,0,0,1,106,6.6,21:22,--,1992-11-12,Skelleftea,--,SWE,SWE,75,207,2011,1,4,20112012,N,Regular Season
Scott Laughton,20252026,"TOR,LAK",L,C,64,13,7,20,-5,31,0.31,10,16,1,2,2,2,0,2,95,13.7,14:21,57.7,1994-05-30,Oakville,ON,CAN,CAN,73,190,2012,1,20,20122013,N,Regular Season
Jeremy Lauzon,20252026,VGK,L,D,68,1,12,13,-3,89,0.19,1,13,0,0,0,0,0,0,73,1.4,17:11,--,1997-04-28,Val-d'Or,QC,CAN,CAN,75,225,2015,2,52,20182019,N,Regular Season
Raphael Lavoie,20252026,VGK,R,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,8:34,--,2000-09-25,Chambly,QC,CAN,CAN,76,217,2019,2,38,20232024,N,Regular Season
Curtis Lazar,20252026,EDM,R,C,45,4,2,6,-3,10,0.13,4,6,0,0,0,0,0,1,30,13.3,8:55,61.2,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,1,17,20142015,N,Regular Season
Brett Leason,20252026,WSH,R,R,6,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,1,--,8:35,40,1999-04-30,Calgary,AB,CAN,CAN,77,220,2019,2,56,20212022,N,Regular Season
Nick Leddy,20252026,SJS,L,D,32,1,6,7,-9,6,0.22,1,7,0,0,0,0,0,0,16,6.3,17:52,--,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,1,16,20102011,N,Regular Season
Anders Lee,20252026,NYI,L,L,82,19,23,42,0,44,0.51,14,34,5,8,0,0,0,4,199,9.5,15:38,53.7,1990-07-03,Edina,MN,USA,USA,75,234,2009,6,152,20122013,N,Regular Season
Andre Lee,20252026,LAK,L,L,7,1,1,2,-2,0,0.29,1,2,0,0,0,0,0,0,5,20,10:17,--,2000-07-26,Karlstad,--,SWE,SWE,76,210,2019,7,188,20242025,N,Regular Season
Charles Alexis Legault,20252026,CAR,R,D,12,1,1,2,5,15,0.17,1,2,0,0,0,0,0,0,12,8.3,14:18,--,2003-09-05,Montréal,QC,CAN,CAN,76,220,2023,5,139,20252026,N,Regular Season
Artturi Lehkonen,20252026,COL,L,L,70,21,27,48,32,16,0.69,20,46,1,2,0,0,0,0,153,13.7,18:29,16.7,1995-07-04,Piikkio,--,FIN,FIN,71,179,2013,2,55,20162017,N,Regular Season
Jonathan Lekkerimäki,20252026,VAN,R,R,13,2,1,3,-3,0,0.23,2,3,0,0,0,0,0,0,10,20,11:41,--,2004-07-24,Tullinge,--,SWE,SWE,71,172,2022,1,15,20242025,N,Regular Season
John Leonard,20252026,DET,L,L,11,2,2,4,-3,0,0.36,2,2,0,2,0,0,0,0,11,18.2,11:30,--,1998-08-07,Westwood,NJ,USA,USA,71,192,2018,6,182,20202021,N,Regular Season
Ryan Leonard,20252026,WSH,R,R,75,20,25,45,2,47,0.6,16,31,4,14,0,0,0,3,153,13.1,14:25,54.5,2005-01-21,Northampton,MA,USA,USA,73,205,2023,1,8,20242025,N,Regular Season
Kris Letang,20252026,PIT,R,D,74,3,31,34,-4,38,0.46,2,24,1,10,0,0,2,2,104,2.9,21:41,--,1987-04-24,Montréal,QC,CAN,CAN,72,199,2005,3,62,20062007,N,Regular Season
Artyom Levshunov,20252026,CHI,R,D,68,2,22,24,-41,44,0.35,1,13,1,11,0,0,0,0,84,2.4,19:35,--,2005-10-28,Zhlobin,--,BLR,BLR,74,208,2024,1,2,20242025,N,Regular Season
Timothy Liljegren,20252026,"SJS,WSH",R,D,47,1,10,11,-7,29,0.23,1,9,0,2,0,0,0,0,40,2.5,19:51,--,1999-04-30,Kristianstad,--,SWE,SWE,73,200,2017,1,17,20192020,N,Regular Season
Emil Lilleberg,20252026,TBL,L,D,50,4,8,12,15,61,0.24,4,12,0,0,0,0,0,2,43,9.3,17:18,--,2001-02-02,Sarpsborg,--,NOR,NOR,75,215,2021,4,107,20232024,N,Regular Season
Esa Lindell,20252026,DAL,L,D,82,6,26,32,30,20,0.39,5,28,1,2,0,2,0,1,83,7.2,23:14,--,1994-05-23,Vantaa,--,FIN,FIN,75,217,2012,3,74,20152016,N,Regular Season
Ryan Lindgren,20252026,SEA,L,D,76,2,7,9,-2,60,0.12,2,8,0,0,0,1,0,1,48,4.2,18:20,--,1998-02-11,Burnsville,MN,USA,USA,72,194,2016,2,49,20182019,N,Regular Season
Elias Lindholm,20252026,BOS,R,C,69,17,31,48,-7,38,0.7,10,28,7,20,0,0,0,3,114,14.9,17:53,56.1,1994-12-02,Boden,--,SWE,SWE,73,200,2013,1,5,20132014,N,Regular Season
Hampus Lindholm,20252026,BOS,L,D,67,5,21,26,3,58,0.39,4,22,1,4,0,0,0,2,100,5,21:37,--,1994-01-20,Helsingborg,--,SWE,SWE,76,217,2012,1,6,20132014,N,Regular Season
Theo Lindstein,20252026,STL,L,D,17,2,2,4,6,6,0.24,2,4,0,0,0,0,0,1,20,10,15:46,--,2005-01-05,Gavle,--,SWE,SWE,72,197,2023,1,29,20252026,N,Regular Season
Jake Livanavage,20252026,PIT,L,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,--,25:14,--,2004-05-06,--,--,USA,USA,71,190,--,--,--,20252026,N,Regular Season
Blake Lizotte,20252026,PIT,L,C,55,7,12,19,6,25,0.35,6,18,0,0,1,1,0,1,49,14.3,13:52,50,1997-12-13,Lindstrom,MN,USA,USA,69,176,--,--,--,20182019,N,Regular Season
Mason Lohrei,20252026,BOS,L,D,73,7,19,26,17,20,0.36,5,21,2,5,0,0,0,0,72,9.7,16:54,--,2001-01-17,Baton Rouge,LA,USA,USA,77,218,2020,2,58,20232024,N,Regular Season
Ryan Lomberg,20252026,CGY,L,L,57,4,5,9,-4,59,0.16,4,9,0,0,0,0,0,1,53,7.5,9:03,38.5,1994-12-09,Richmond Hill,ON,CAN,CAN,69,184,--,--,--,20172018,N,Regular Season
Steven Lorentz,20252026,TOR,L,C,71,7,11,18,-2,16,0.25,5,16,0,0,2,2,0,0,70,10,11:52,45.5,1996-04-13,Kitchener,ON,CAN,CAN,76,219,2015,7,186,20202021,N,Regular Season
Adam Lowry,20252026,WPG,L,C,70,5,16,21,-6,32,0.3,4,19,0,0,1,2,0,1,71,7,14:58,54.9,1993-03-29,St. Louis,MO,USA,USA,77,210,2011,3,67,20142015,N,Regular Season
Jett Luchanko,20252026,PHI,R,C,4,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,1,--,8:58,52.4,2006-08-21,London,ON,CAN,CAN,71,180,2024,1,13,20242025,N,Regular Season
Matt Luff,20252026,STL,R,R,5,1,0,1,-2,0,0.2,1,1,0,0,0,0,0,0,5,20,9:08,--,1997-05-05,Oakville,ON,CAN,CAN,75,219,--,--,--,20182019,N,Regular Season
Anton Lundell,20252026,FLA,L,C,64,18,26,44,-8,34,0.69,12,25,4,15,2,4,0,3,138,13,19:09,51.8,2001-10-03,Espoo,--,FIN,FIN,73,196,2020,1,12,20212022,N,Regular Season
Isac Lundeström,20252026,CBJ,L,C,68,4,8,12,-2,4,0.18,4,12,0,0,0,0,0,0,53,7.5,12:23,52.1,1999-11-06,Gallivare,--,SWE,SWE,73,192,2018,1,23,20182019,N,Regular Season
Nils Lundkvist,20252026,DAL,R,D,52,3,8,11,12,16,0.21,3,11,0,0,0,0,0,0,46,6.5,16:29,--,2000-07-27,Pitea,--,SWE,SWE,73,194,2018,1,28,20212022,N,Regular Season
Simon Lundmark,20252026,TBL,R,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,--,16:45,--,2000-10-08,Stockholm,--,SWE,SWE,74,190,2019,2,51,20252026,N,Regular Season
Tristan Luneau,20252026,ANA,R,D,1,1,0,1,2,0,1,1,1,0,0,0,0,0,0,2,50,11:37,--,2004-01-12,Victoriaville,QC,CAN,CAN,73,211,2022,2,53,20232024,N,Regular Season
Eetu Luostarinen,20252026,FLA,L,C,73,11,22,33,4,32,0.45,10,31,1,1,0,1,0,0,107,10.3,16:34,44.6,1998-09-02,Siilinjarvi,--,FIN,FIN,75,191,2017,2,42,20192020,N,Regular Season
Olle Lycksell,20252026,OTT,L,R,7,1,1,2,-2,0,0.29,1,2,0,0,0,0,0,1,7,14.3,9:53,--,1999-08-24,Oskarshamn,--,SWE,SWE,71,197,2017,6,168,20222023,N,Regular Season
Ilya Lyubushkin,20252026,DAL,R,D,53,1,8,9,1,40,0.17,1,9,0,0,0,0,0,0,33,3,15:44,--,1994-04-06,Moscow,--,RUS,RUS,74,206,--,--,--,20182019,N,Regular Season
Nathan Légaré,20252026,NJD,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,8:15,--,2001-01-11,Montréal,QC,CAN,CAN,72,200,2019,3,74,20242025,N,Regular Season
Olli Maatta,20252026,"UTA,CGY",L,D,43,2,13,15,-6,4,0.35,2,15,0,0,0,0,0,1,34,5.9,17:13,--,1994-08-22,Jyväskylä,--,FIN,FIN,74,207,2012,1,22,20132014,N,Regular Season
Matias Maccelli,20252026,TOR,L,L,71,14,25,39,-23,16,0.55,12,31,2,8,0,0,0,2,90,15.6,14:34,42.9,2000-10-14,Turku,--,FIN,FIN,71,187,2019,4,98,20212022,N,Regular Season
Kurtis MacDermid,20252026,OTT,L,L,19,0,1,1,-5,33,0.05,0,1,0,0,0,0,0,0,4,--,4:12,--,1994-03-25,Quebec City,QC,CAN,CAN,77,233,--,--,--,20172018,N,Regular Season
Mackenzie MacEachern,20252026,VAN,L,L,8,1,3,4,0,12,0.5,1,4,0,0,0,0,0,0,6,16.7,10:11,50,1994-03-09,Bloomfield Hills,MI,USA,USA,74,193,2012,3,67,20182019,N,Regular Season
Zack MacEwen,20252026,NJD,R,R,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,--,6:20,--,1996-07-08,Charlottetown,PE,CAN,CAN,76,226,--,--,--,20182019,N,Regular Season
Connor Mackey,20252026,NYR,L,D,3,0,0,0,-3,4,0,0,0,0,0,0,0,0,0,2,--,12:47,--,1996-09-12,Tower Lakes,IL,USA,USA,75,205,--,--,--,20202021,N,Regular Season
Nathan MacKinnon,20252026,COL,R,C,80,53,74,127,57,39,1.59,42,97,11,30,0,0,1,7,350,15.1,22:16,51,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,1,1,20132014,N,Regular Season
Kyle MacLean,20252026,NYI,L,C,59,2,5,7,-6,40,0.12,2,7,0,0,0,0,0,0,43,4.7,10:31,60.8,1999-04-29,Verona,NJ,USA,USA,73,190,--,--,--,20232024,N,Regular Season
Josh Mahura,20252026,SEA,L,D,23,1,2,3,8,16,0.13,1,3,0,0,0,0,1,1,15,6.7,15:40,--,1998-05-05,St. Albert,AB,CAN,CAN,72,193,2016,3,85,20182019,N,Regular Season
Logan Mailloux,20252026,STL,R,D,67,5,8,13,-10,48,0.19,5,11,0,2,0,0,0,1,81,6.2,16:46,--,2003-04-15,Belle River,ON,CAN,CAN,75,212,2021,1,31,20232024,N,Regular Season
Cale Makar,20252026,COL,R,D,75,20,59,79,32,24,1.05,16,50,4,29,0,0,0,4,199,10.1,24:51,--,1998-10-30,Calgary,AB,CAN,CAN,72,187,2017,1,4,20192020,N,Regular Season
Taylor Makar,20252026,COL,L,L,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,--,6:13,--,2001-03-13,Calgary,AB,CAN,CAN,75,190,2021,7,220,20252026,N,Regular Season
Beck Malenstyn,20252026,BUF,L,L,81,7,7,14,0,38,0.17,6,13,0,0,1,1,0,0,72,9.7,11:15,40,1998-02-04,Delta,BC,CAN,CAN,75,209,2016,5,145,20192020,N,Regular Season
Sam Malinski,20252026,COL,R,D,82,8,32,40,43,22,0.49,8,39,0,1,0,0,0,1,164,4.9,17:37,--,1998-07-27,Lakeville,MN,USA,USA,71,190,--,--,--,20232024,N,Regular Season
Evgeni Malkin,20252026,PIT,L,C,56,19,42,61,13,61,1.09,15,39,4,22,0,0,0,3,148,12.8,17:36,44.5,1986-07-31,Magnitogorsk,--,RUS,RUS,77,213,2004,1,2,20062007,N,Regular Season
Jeff Malott,20252026,LAK,L,L,58,3,6,9,-9,55,0.16,3,9,0,0,0,0,0,0,54,5.6,8:49,28.6,1996-08-07,Burlington,ON,CAN,CAN,77,215,--,--,--,20212022,N,Regular Season
Victor Mancini,20252026,VAN,R,D,24,0,3,3,-12,7,0.13,0,3,0,0,0,0,0,0,14,--,13:44,--,2002-05-26,Hancock,MI,USA,USA,75,229,2022,5,159,20242025,N,Regular Season
Andrew Mangiapane,20252026,"EDM,CHI",L,L,62,8,8,16,-21,42,0.26,8,16,0,0,0,0,0,1,58,13.8,12:29,37.5,1996-04-04,Toronto,ON,CAN,CAN,70,183,2015,6,166,20172018,N,Regular Season
Josh Manson,20252026,COL,R,D,79,5,26,31,42,91,0.39,5,31,0,0,0,0,0,2,128,3.9,17:47,--,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,6,160,20142015,N,Regular Season
Anthony Mantha,20252026,PIT,L,R,81,33,31,64,10,43,0.79,26,51,7,13,0,0,0,2,152,21.7,15:11,30.4,1994-09-16,Longueuil,QC,CAN,CAN,77,240,2013,1,20,20152016,N,Regular Season
Brad Marchand,20252026,FLA,L,L,52,27,27,54,-16,38,1.04,21,34,6,20,0,0,1,3,138,19.6,17:44,12.5,1988-05-11,Halifax,NS,CAN,CAN,69,180,2006,3,71,20092010,N,Regular Season
Kirill Marchenko,20252026,CBJ,R,R,76,27,40,67,7,32,0.88,20,43,6,23,1,1,1,7,218,12.4,18:57,50,2000-07-21,Barnaul,--,RUS,RUS,75,201,2018,2,49,20222023,N,Regular Season
Jonathan Marchessault,20252026,NSH,R,R,62,12,19,31,-18,30,0.5,8,23,4,8,0,0,0,1,132,9.1,16:42,41.9,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,185,--,--,--,20122013,N,Regular Season
Mason Marchment,20252026,"SEA,CBJ",L,L,68,19,26,45,17,56,0.66,16,38,3,7,0,0,0,3,119,16,17:22,35.7,1995-06-18,Uxbridge,ON,CAN,CAN,77,212,--,--,--,20192020,N,Regular Season
John Marino,20252026,UTA,R,D,80,4,32,36,42,16,0.45,3,34,0,0,1,2,0,2,55,7.3,20:12,--,1997-05-21,North Easton,MA,USA,USA,73,200,2015,6,154,20192020,N,Regular Season
Mitch Marner,20252026,VGK,R,R,81,24,56,80,17,24,0.99,19,55,5,24,0,1,0,2,165,14.5,19:57,40.3,1997-05-05,Markham,ON,CAN,CAN,72,180,2015,1,4,20162017,N,Regular Season
Brady Martin,20252026,NSH,R,C,3,0,1,1,0,0,0.33,0,1,0,0,0,0,0,0,2,--,11:25,31.3,2007-03-16,Kitchener,ON,CAN,CAN,72,185,2025,1,5,20252026,N,Regular Season
Jordan Martinook,20252026,CAR,L,L,77,12,17,29,6,35,0.38,9,26,0,0,3,3,0,3,109,11,14:50,43.8,1992-07-25,Brandon,MB,CAN,CAN,73,208,2012,2,58,20142015,N,Regular Season
Porter Martone,20252026,PHI,R,R,9,4,6,10,4,6,1.11,2,6,2,4,0,0,1,1,32,12.5,17:02,33.3,2006-10-26,Peterborough,ON,CAN,CAN,75,214,2025,1,6,20252026,N,Regular Season
Denton Mateychuk,20252026,CBJ,L,D,75,13,18,31,12,8,0.41,12,28,1,3,0,0,0,0,88,14.8,19:11,--,2004-07-12,Winnipeg,MB,CAN,CAN,71,188,2022,1,12,20242025,N,Regular Season
Mike Matheson,20252026,MTL,L,D,78,7,30,37,9,34,0.47,6,34,0,1,1,2,1,3,114,6.1,24:10,--,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,196,2012,1,23,20152016,N,Regular Season
Nikolas Matinpalo,20252026,OTT,R,D,50,0,5,5,-1,16,0.1,0,4,0,0,0,1,0,0,37,--,15:38,--,1998-10-05,Espoo,--,FIN,FIN,75,213,--,--,--,20232024,N,Regular Season
Auston Matthews,20252026,TOR,L,C,60,27,26,53,-4,18,0.88,22,41,5,12,0,0,1,3,227,11.9,20:48,59.7,1997-09-17,San Ramon,CA,USA,USA,75,215,2016,1,1,20162017,N,Regular Season
Scott Mayfield,20252026,NYI,R,D,80,2,13,15,-11,83,0.19,2,15,0,0,0,0,0,0,71,2.8,16:28,--,1992-10-14,St. Louis,MO,USA,USA,76,215,2011,2,34,20132014,N,Regular Season
Dysin Mayo,20252026,CBJ,R,D,3,0,1,1,1,0,0.33,0,1,0,0,0,0,0,0,5,--,8:24,--,1996-08-17,Victoria,BC,CAN,CAN,72,190,2014,5,133,20212022,N,Regular Season
Carter Mazur,20252026,DET,R,L,8,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,3,--,10:42,--,2002-03-28,Jackson,MI,USA,USA,72,200,2021,3,70,20242025,N,Regular Season
Charlie McAvoy,20252026,BOS,R,D,69,11,50,61,13,62,0.88,9,38,2,23,0,0,1,1,111,9.9,24:23,--,1997-12-21,Long Beach,NY,USA,USA,73,211,2016,1,14,20172018,N,Regular Season
Jack McBain,20252026,UTA,L,C,75,9,16,25,11,84,0.33,8,23,0,0,1,2,0,1,106,8.5,13:51,51.3,2000-01-06,Toronto,ON,CAN,CAN,76,219,2018,3,63,20212022,N,Regular Season
Jake McCabe,20252026,TOR,L,D,80,5,20,25,3,64,0.31,5,25,0,0,0,0,0,0,77,6.5,22:24,--,1993-10-12,Eau Claire,WI,USA,USA,73,210,2012,2,44,20132014,N,Regular Season
Jared McCann,20252026,SEA,L,L,52,20,20,40,-7,11,0.77,13,27,7,13,0,0,1,2,117,17.1,16:26,52,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,1,24,20152016,N,Regular Season
Michael McCarron,20252026,"NSH,MIN",R,C,79,8,9,17,-16,93,0.22,6,15,0,0,2,2,0,1,109,7.3,14:02,52.5,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,1,25,20152016,N,Regular Season
Connor McDavid,20252026,EDM,L,C,82,48,90,138,17,44,1.68,34,82,13,54,1,2,1,4,306,15.7,22:59,49.5,1997-01-13,Richmond Hill,ON,CAN,CAN,73,194,2015,1,1,20152016,N,Regular Season
Ryan McDonagh,20252026,TBL,L,D,48,6,15,21,14,6,0.44,6,21,0,0,0,0,0,0,39,15.4,19:15,--,1989-06-13,St. Paul,MN,USA,USA,73,216,2007,1,12,20102011,N,Regular Season
Hunter McDonald,20252026,PHI,L,D,1,0,1,1,3,4,1,0,1,0,0,0,0,0,0,0,--,15:11,--,2002-05-11,Fairport,NY,USA,USA,76,238,2022,6,165,20252026,N,Regular Season
Hugh McGing,20252026,STL,L,L,3,1,1,2,0,0,0.67,1,2,0,0,0,0,0,0,4,25,10:52,80,1998-07-11,Chicago,IL,USA,USA,68,174,2018,5,138,20222023,N,Regular Season
Rutger McGroarty,20252026,PIT,L,R,24,3,3,6,-3,4,0.25,3,6,0,0,0,0,0,0,37,8.1,11:58,47.1,2004-03-30,Lincoln,NE,USA,USA,73,212,2022,1,14,20242025,N,Regular Season
Dylan McIlrath,20252026,WSH,R,D,13,0,0,0,-1,10,0,0,0,0,0,0,0,0,0,5,--,9:19,--,1992-04-20,Winnipeg,MB,CAN,CAN,77,240,2010,1,10,20132014,N,Regular Season
Marc McLaughlin,20252026,NJD,R,C,7,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,--,8:12,36.4,1999-07-26,North Billerica,MA,USA,USA,72,202,--,--,--,20212022,N,Regular Season
Ryan McLeod,20252026,BUF,L,C,81,14,40,54,25,16,0.67,9,41,0,7,5,6,0,1,90,15.6,17:37,47.7,1999-09-21,Mississauga,ON,CAN,CAN,75,204,2018,2,40,20202021,N,Regular Season
Bobby McMann,20252026,"TOR,SEA",L,C,78,29,17,46,-3,42,0.59,25,40,4,6,0,0,0,3,183,15.8,15:56,46.7,1996-06-15,Wainwright,AB,CAN,CAN,74,217,--,--,--,20222023,N,Regular Season
Connor McMichael,20252026,WSH,L,L,78,14,32,46,8,30,0.59,12,40,2,5,0,1,1,5,142,9.9,16:54,42.9,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,1,25,20202021,N,Regular Season
Brayden McNabb,20252026,VGK,L,D,63,5,7,12,2,26,0.19,5,12,0,0,0,0,0,1,81,6.2,20:31,--,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,3,66,20112012,N,Regular Season
Mason McTavish,20252026,ANA,L,C,75,17,24,41,-15,42,0.55,11,30,6,11,0,0,0,3,146,11.6,15:19,48.6,2003-01-30,Zurich,--,CHE,CAN,73,219,2021,1,3,20212022,N,Regular Season
Cole McWard,20252026,NYI,R,D,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,--,13:44,--,2001-06-09,Fenton,MO,USA,USA,74,196,--,--,--,20222023,N,Regular Season
Jaycob Megna,20252026,VGK,L,D,4,0,0,0,-5,2,0,0,0,0,0,0,0,0,0,1,--,10:37,--,1992-12-10,Plantation,FL,USA,USA,78,214,2012,7,210,20162017,N,Regular Season
Timo Meier,20252026,NJD,L,R,77,24,20,44,-16,22,0.57,18,34,6,10,0,0,0,5,269,8.9,18:31,45.6,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,Regular Season
Jacob Melanson,20252026,SEA,R,R,36,2,3,5,-9,32,0.14,2,5,0,0,0,0,0,0,33,6.1,9:22,100,2003-04-22,Halifax,NS,CAN,CAN,72,207,2021,5,131,20242025,N,Regular Season
Dawson Mercer,20252026,NJD,R,C,82,20,22,42,-2,33,0.51,13,32,4,7,3,3,0,1,158,12.7,18:14,38.9,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,1,18,20212022,N,Regular Season
Georgii Merkulov,20252026,BOS,L,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,10:35,--,2000-10-10,Ryazan,--,RUS,RUS,71,174,--,--,--,20232024,N,Regular Season
Dakota Mermis,20252026,TOR,L,D,11,1,0,1,-3,11,0.09,1,1,0,0,0,0,0,0,5,20,13:02,--,1994-01-05,Alton,IL,USA,USA,72,197,--,--,--,20172018,N,Regular Season
Zach Metsa,20252026,BUF,R,D,43,2,4,6,16,8,0.14,2,6,0,0,0,0,0,1,24,8.3,10:58,--,1998-10-19,Delafield,WI,USA,USA,69,198,--,--,--,20252026,N,Regular Season
Ben Meyers,20252026,SEA,L,C,52,7,8,15,-12,16,0.29,7,15,0,0,0,0,0,2,61,11.5,11:56,55.1,1998-11-15,Delano,MN,USA,USA,71,194,--,--,--,20212022,N,Regular Season
Matvei Michkov,20252026,PHI,L,R,81,20,31,51,0,71,0.63,16,39,4,12,0,0,1,3,163,12.3,14:50,8.3,2004-12-09,Perm,--,RUS,RUS,70,172,2023,1,7,20242025,N,Regular Season
Jake Middleton,20252026,MIN,L,D,75,2,14,16,2,76,0.21,2,16,0,0,0,0,0,0,62,3.2,17:30,--,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,7,210,20182019,N,Regular Season
Keaton Middleton,20252026,COL,L,D,3,0,1,1,-1,4,0.33,0,1,0,0,0,0,0,0,0,--,10:45,--,1998-02-10,Edmonton,AB,CAN,CAN,78,240,2016,4,101,20202021,N,Regular Season
Ilya Mikheyev,20252026,CHI,L,R,77,18,18,36,2,18,0.47,17,33,0,0,1,3,0,2,123,14.6,17:26,22.2,1994-10-10,Omsk,--,RUS,RUS,74,192,--,--,--,20192020,N,Regular Season
Niko Mikkola,20252026,FLA,L,D,68,3,8,11,-1,47,0.16,3,11,0,0,0,0,0,0,68,4.4,20:21,--,1996-04-27,Kiiminki,--,FIN,FIN,78,204,2015,5,127,20192020,N,Regular Season
Sonny Milano,20252026,WSH,L,L,31,4,4,8,0,4,0.26,4,8,0,0,0,0,0,2,34,11.8,8:53,66.7,1996-05-12,Massapequa,NY,USA,USA,72,205,2014,1,16,20152016,N,Regular Season
Colin Miller,20252026,WPG,R,D,18,0,2,2,-8,6,0.11,0,1,0,1,0,0,0,0,20,--,14:17,--,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,Regular Season
J.T. Miller,20252026,NYR,L,C,68,17,36,53,-30,33,0.78,11,33,6,19,0,1,3,5,144,11.8,20:09,61.5,1993-03-14,East Palestine,OH,USA,USA,72,211,2011,1,15,20122013,N,Regular Season
K'Andre Miller,20252026,CAR,L,D,72,8,29,37,7,56,0.51,6,31,1,3,1,3,0,1,123,6.5,22:24,--,2000-01-21,St. Paul,MN,USA,USA,77,210,2018,1,22,20202021,N,Regular Season
Fraser Minten,20252026,BOS,L,C,82,17,18,35,21,20,0.43,16,31,1,3,0,1,2,2,116,14.7,15:33,49.3,2004-07-05,Vancouver,BC,CAN,CAN,74,204,2022,2,38,20232024,N,Regular Season
Pavel Mintyukov,20252026,ANA,L,D,73,8,14,22,-3,17,0.3,8,19,0,2,0,1,0,2,79,10.1,18:26,--,2003-11-25,Moscow,--,RUS,RUS,73,207,2022,1,10,20232024,N,Regular Season
Daniil Miromanov,20252026,CGY,R,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,17:49,--,1997-07-11,Moscow,--,RUS,RUS,76,207,--,--,--,20212022,N,Regular Season
Ivan Miroshnichenko,20252026,WSH,R,L,13,2,1,3,1,2,0.23,2,3,0,0,0,0,0,0,12,16.7,9:38,--,2004-02-04,Ussuriysk,--,RUS,RUS,73,185,2022,1,20,20232024,N,Regular Season
Michael Misa,20252026,SJS,L,C,45,9,12,21,-2,10,0.47,7,17,2,4,0,0,1,1,58,15.5,12:49,45.8,2007-02-16,Oakville,ON,CAN,CAN,73,185,2025,1,2,20252026,N,Regular Season
Travis Mitchell,20252026,NYI,L,D,9,1,0,1,0,6,0.11,1,1,0,0,0,0,0,0,4,25,11:32,--,1999-11-25,South Lyon,MI,USA,USA,76,203,--,--,--,20252026,N,Regular Season
Casey Mittelstadt,20252026,BOS,L,C,71,15,27,42,12,12,0.59,13,35,2,7,0,0,0,2,80,18.8,15:10,48.9,1998-11-22,Eden Prairie,MN,USA,USA,73,205,2017,1,8,20172018,N,Regular Season
Sean Monahan,20252026,CBJ,L,C,78,13,23,36,-1,12,0.46,10,24,1,10,2,2,0,3,131,9.9,17:07,52.3,1994-10-12,Brampton,ON,CAN,CAN,74,206,2013,1,6,20132014,N,Regular Season
Brandon Montour,20252026,SEA,R,D,64,11,21,32,-21,45,0.5,9,24,2,8,0,0,2,3,174,6.3,22:34,--,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,Regular Season
Ian Moore,20252026,ANA,R,D,67,4,8,12,-14,24,0.18,4,11,0,0,0,1,0,1,66,6.1,13:40,--,2002-01-04,Salt Lake City,UT,USA,USA,75,205,2020,3,67,20242025,N,Regular Season
