Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Brett Leason,20242025,ANA,R,R,62,5,12,17,-2,22,0.27,4,15,1,2,0,0,0,0,79,6.3,12:59,28.4,1999-04-30,Calgary,AB,CAN,CAN,77,220,2019,2,56,20212022,N,Regular Season
Nick Leddy,20242025,STL,L,D,31,2,3,5,6,2,0.16,2,5,0,0,0,0,0,0,21,9.5,18:40,--,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,1,16,20102011,N,Regular Season
Anders Lee,20242025,NYI,L,L,82,29,25,54,3,35,0.66,24,45,5,9,0,0,0,3,233,12.4,17:04,44.4,1990-07-03,Edina,MN,USA,USA,75,234,2009,6,152,20122013,N,Regular Season
Andre Lee,20242025,LAK,L,L,19,1,2,3,-5,11,0.16,1,3,0,0,0,0,0,1,18,5.6,9:10,--,2000-07-26,Karlstad,--,SWE,SWE,77,206,2019,7,188,20242025,N,Regular Season
Artturi Lehkonen,20242025,COL,L,L,69,27,18,45,36,34,0.65,25,39,1,5,1,1,0,5,148,18.2,20:23,43.8,1995-07-04,Piikkio,--,FIN,FIN,71,179,2013,2,55,20162017,N,Regular Season
Jonathan Lekkerimäki,20242025,VAN,R,R,24,3,3,6,-6,2,0.25,3,4,0,2,0,0,0,0,30,10,12:30,--,2004-07-24,Tullinge,--,SWE,SWE,71,172,2022,1,15,20242025,N,Regular Season
Ryan Leonard,20242025,WSH,R,R,9,1,0,1,-4,11,0.11,1,1,0,0,0,0,0,0,17,5.9,14:11,100,2005-01-21,Northampton,MA,USA,USA,73,205,2023,1,8,20242025,N,Regular Season
Kris Letang,20242025,PIT,R,D,74,9,21,30,-15,52,0.41,4,17,4,12,1,1,0,0,164,5.5,23:32,--,1987-04-24,Montréal,QC,CAN,CAN,72,199,2005,3,62,20062007,N,Regular Season
Vinni Lettieri,20242025,BOS,R,C,26,3,2,5,-9,6,0.19,3,5,0,0,0,0,0,0,52,5.8,13:31,50,1995-02-06,Excelsior,MN,USA,USA,70,184,--,--,--,20172018,N,Regular Season
Artyom Levshunov,20242025,CHI,R,D,18,0,6,6,-13,8,0.33,0,4,0,2,0,0,0,0,21,--,20:19,--,2005-10-28,Zhlobin,--,BLR,BLR,74,208,2024,1,2,20242025,N,Regular Season
Trevor Lewis,20242025,LAK,R,C,60,6,6,12,-4,20,0.2,6,12,0,0,0,0,0,1,53,11.3,10:13,46.5,1987-01-08,Salt Lake City,UT,USA,USA,73,205,2006,1,17,20082009,N,Regular Season
Timothy Liljegren,20242025,"TOR,SJS",R,D,68,6,11,17,-25,38,0.25,4,13,2,4,0,0,0,0,102,5.9,19:12,--,1999-04-30,Kristianstad,--,SWE,SWE,73,200,2017,1,17,20192020,N,Regular Season
Emil Lilleberg,20242025,TBL,L,D,76,1,18,19,-1,105,0.25,1,18,0,0,0,1,0,1,46,2.2,15:17,--,2001-02-02,Sarpsborg,--,NOR,NOR,75,215,2021,4,107,20232024,N,Regular Season
Esa Lindell,20242025,DAL,L,D,80,5,21,26,34,14,0.33,4,25,1,1,0,0,0,0,99,5.1,22:11,--,1994-05-23,Vantaa,--,FIN,FIN,75,217,2012,3,74,20152016,N,Regular Season
Ryan Lindgren,20242025,"NYR,COL",L,D,72,4,18,22,0,40,0.31,4,20,0,0,0,2,0,0,63,6.3,19:42,--,1998-02-11,Burnsville,MN,USA,USA,72,194,2016,2,49,20182019,N,Regular Season
Elias Lindholm,20242025,BOS,R,C,82,17,30,47,-4,14,0.57,14,30,2,14,1,3,0,3,152,11.2,18:05,55.2,1994-12-02,Boden,--,SWE,SWE,73,200,2013,1,5,20132014,N,Regular Season
Hampus Lindholm,20242025,BOS,L,D,17,3,4,7,-4,4,0.41,3,6,0,1,0,0,0,1,35,8.6,20:51,--,1994-01-20,Helsingborg,--,SWE,SWE,76,217,2012,1,6,20132014,N,Regular Season
Blake Lizotte,20242025,PIT,L,C,59,11,9,20,-4,26,0.34,9,18,1,1,1,1,0,1,51,21.6,12:43,51,1997-12-13,Lindstrom,MN,USA,USA,69,176,--,--,--,20182019,N,Regular Season
Mason Lohrei,20242025,BOS,L,D,77,5,28,33,-43,16,0.43,4,17,1,16,0,0,0,0,92,5.4,19:32,--,2001-01-17,Baton Rouge,LA,USA,USA,77,218,2020,2,58,20232024,N,Regular Season
Ryan Lomberg,20242025,CGY,L,L,80,3,10,13,-5,57,0.16,3,13,0,0,0,0,0,0,66,4.5,8:39,31.3,1994-12-09,Richmond Hill,ON,CAN,CAN,69,184,--,--,--,20172018,N,Regular Season
Steven Lorentz,20242025,TOR,L,C,80,8,11,19,6,9,0.24,7,18,0,0,1,1,0,5,76,10.5,10:33,36.4,1996-04-13,Kitchener,ON,CAN,CAN,76,219,2015,7,186,20202021,N,Regular Season
Adam Lowry,20242025,WPG,L,C,73,16,18,34,18,28,0.47,16,32,0,0,0,2,1,4,99,16.2,15:26,51.8,1993-03-29,St. Louis,MO,USA,USA,77,210,2011,3,67,20142015,N,Regular Season
Jake Lucchini,20242025,NSH,L,C,3,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,2,--,11:29,50,1995-05-09,Trail,BC,CAN,CAN,72,180,--,--,--,20222023,N,Regular Season
Jett Luchanko,20242025,PHI,R,C,4,0,0,0,-3,2,0,0,0,0,0,0,0,0,0,3,--,14:03,45.9,2006-08-21,London,ON,CAN,CAN,71,180,2024,1,13,20242025,N,Regular Season
John Ludvig,20242025,COL,L,D,8,0,2,2,-4,6,0.25,0,2,0,0,0,0,0,0,9,--,12:57,--,2000-08-02,Liberec,--,CZE,CZE,73,210,2019,3,69,20232024,N,Regular Season
Cam Lund,20242025,SJS,R,C,11,2,1,3,-10,4,0.27,1,2,1,1,0,0,0,0,12,16.7,11:30,66.7,2004-06-07,Bridgewater,MA,USA,USA,74,195,2022,2,34,20242025,N,Regular Season
Anton Lundell,20242025,FLA,L,C,79,17,28,45,17,36,0.57,13,37,2,6,2,2,0,1,158,10.8,16:43,53,2001-10-03,Espoo,--,FIN,FIN,73,196,2020,1,12,20212022,N,Regular Season
Isac Lundeström,20242025,ANA,L,C,79,4,11,15,-12,10,0.19,4,14,0,1,0,0,0,1,60,6.7,13:33,47.2,1999-11-06,Gallivare,--,SWE,SWE,73,192,2018,1,23,20182019,N,Regular Season
Nils Lundkvist,20242025,DAL,R,D,39,0,5,5,4,20,0.13,0,5,0,0,0,0,0,0,52,--,15:01,--,2000-07-27,Pitea,--,SWE,SWE,73,194,2018,1,28,20212022,N,Regular Season
Tristan Luneau,20242025,ANA,R,D,6,0,0,0,-5,2,0,0,0,0,0,0,0,0,0,6,--,16:33,--,2004-01-12,Victoriaville,QC,CAN,CAN,73,211,2022,2,53,20232024,N,Regular Season
Eetu Luostarinen,20242025,FLA,L,C,80,9,15,24,12,28,0.3,8,21,0,1,1,2,0,3,87,10.3,15:17,45.2,1998-09-02,Siilinjarvi,--,FIN,FIN,75,191,2017,2,42,20192020,N,Regular Season
Olle Lycksell,20242025,PHI,L,R,19,0,5,5,-3,2,0.26,0,4,0,1,0,0,0,0,10,--,11:53,50,1999-08-24,Oskarshamn,--,SWE,SWE,71,197,2017,6,168,20222023,N,Regular Season
Fabian Lysell,20242025,BOS,R,R,12,1,2,3,-4,6,0.25,0,2,1,1,0,0,0,1,21,4.8,13:27,--,2003-01-19,Gothenburg,--,SWE,SWE,71,186,2021,1,21,20242025,N,Regular Season
Ilya Lyubushkin,20242025,DAL,R,D,80,1,13,14,5,32,0.18,1,14,0,0,0,0,0,0,51,2,17:23,--,1994-04-06,Moscow,--,RUS,RUS,74,206,--,--,--,20182019,N,Regular Season
Nathan Légaré,20242025,NJD,R,R,3,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,3,--,10:41,--,2001-01-11,Montréal,QC,CAN,CAN,72,200,2019,3,74,20242025,N,Regular Season
Matias Maccelli,20242025,UTA,L,L,55,8,10,18,-13,8,0.33,8,15,0,3,0,0,0,0,86,9.3,13:44,50,2000-10-14,Turku,--,FIN,FIN,71,187,2019,4,98,20212022,N,Regular Season
Kurtis MacDermid,20242025,NJD,L,L,23,0,0,0,-5,23,0,0,0,0,0,0,0,0,0,7,--,5:47,--,1994-03-25,Quebec City,QC,CAN,CAN,77,233,--,--,--,20172018,N,Regular Season
Zack MacEwen,20242025,OTT,R,R,21,2,1,3,0,21,0.14,2,3,0,0,0,0,0,0,26,7.7,7:46,42.9,1996-07-08,Charlottetown,PE,CAN,CAN,76,226,--,--,--,20182019,N,Regular Season
Connor Mackey,20242025,NYR,L,D,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,--,16:08,--,1996-09-12,Tower Lakes,IL,USA,USA,75,205,--,--,--,20202021,N,Regular Season
Nathan MacKinnon,20242025,COL,R,C,79,32,84,116,25,41,1.47,23,78,9,38,0,0,1,5,320,10,22:47,49.9,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,1,1,20132014,N,Regular Season
Kyle MacLean,20242025,NYI,L,C,81,4,7,11,-15,14,0.14,4,11,0,0,0,0,0,0,61,6.6,9:58,48.2,1999-04-29,Verona,NJ,USA,USA,73,190,--,--,--,20232024,N,Regular Season
Josh Mahura,20242025,SEA,L,D,64,0,9,9,5,20,0.14,0,9,0,0,0,0,0,0,58,--,13:45,--,1998-05-05,St. Albert,AB,CAN,CAN,72,193,2016,3,85,20182019,N,Regular Season
Logan Mailloux,20242025,MTL,R,D,7,2,2,4,-5,6,0.57,2,4,0,0,0,0,0,0,10,20,16:12,--,2003-04-15,Belle River,ON,CAN,CAN,75,212,2021,1,31,20232024,N,Regular Season
Cale Makar,20242025,COL,R,D,80,30,62,92,28,14,1.15,16,54,12,35,2,3,1,4,246,12.2,25:43,--,1998-10-30,Calgary,AB,CAN,CAN,72,187,2017,1,4,20192020,N,Regular Season
James Malatesta,20242025,CBJ,L,L,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,10:34,100,2003-05-31,Montréal,QC,CAN,CAN,69,193,2021,5,133,20232024,N,Regular Season
Beck Malenstyn,20242025,BUF,L,L,76,4,6,10,-16,29,0.13,4,10,0,0,0,0,0,0,67,6,10:32,55.9,1998-02-04,Delta,BC,CAN,CAN,75,209,2016,5,145,20192020,N,Regular Season
Sam Malinski,20242025,COL,R,D,76,5,10,15,8,16,0.2,5,14,0,1,0,0,0,0,115,4.3,15:57,--,1998-07-27,Lakeville,MN,USA,USA,71,190,--,--,--,20232024,N,Regular Season
Evgeni Malkin,20242025,PIT,L,C,68,16,34,50,-24,42,0.74,12,34,4,16,0,0,1,3,125,12.8,17:47,45.8,1986-07-31,Magnitogorsk,--,RUS,RUS,77,213,2004,1,2,20062007,N,Regular Season
Jeff Malott,20242025,LAK,L,L,12,0,1,1,-1,7,0.08,0,1,0,0,0,0,0,0,13,--,10:17,50,1996-08-07,Burlington,ON,CAN,CAN,77,215,--,--,--,20212022,N,Regular Season
Victor Mancini,20242025,"NYR,VAN",R,D,31,2,6,8,-9,10,0.26,1,7,1,1,0,0,0,0,27,7.4,15:18,--,2002-05-26,Hancock,MI,USA,USA,75,229,2022,5,159,20242025,N,Regular Season
Andrew Mangiapane,20242025,WSH,L,L,81,14,14,28,0,24,0.35,13,23,0,4,1,1,0,3,95,14.7,13:02,41.7,1996-04-04,Toronto,ON,CAN,CAN,70,183,2015,6,166,20172018,N,Regular Season
Josh Manson,20242025,COL,R,D,48,1,14,15,-6,28,0.31,1,13,0,1,0,1,0,0,65,1.5,18:02,--,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,6,160,20142015,N,Regular Season
Anthony Mantha,20242025,CGY,L,R,13,4,3,7,6,11,0.54,2,5,1,1,1,1,0,1,15,26.7,13:54,33.3,1994-09-16,Longueuil,QC,CAN,CAN,77,240,2013,1,20,20152016,N,Regular Season
Brad Marchand,20242025,"BOS,FLA",L,L,71,23,28,51,-7,64,0.72,18,37,5,13,0,1,2,5,194,11.9,18:19,38.5,1988-05-11,Halifax,NS,CAN,CAN,69,180,2006,3,71,20092010,N,Regular Season
Kirill Marchenko,20242025,CBJ,R,R,79,31,43,74,29,20,0.94,29,55,2,19,0,0,1,2,207,15,18:35,31.7,2000-07-21,Barnaul,--,RUS,RUS,75,201,2018,2,49,20222023,N,Regular Season
Jonathan Marchessault,20242025,NSH,R,R,78,21,35,56,-29,37,0.72,17,33,4,23,0,0,1,4,206,10.2,17:59,25.4,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,185,--,--,--,20122013,N,Regular Season
Mason Marchment,20242025,DAL,L,L,62,22,25,47,15,53,0.76,17,37,5,10,0,0,0,4,134,16.4,15:20,48,1995-06-18,Uxbridge,ON,CAN,CAN,77,212,--,--,--,20192020,N,Regular Season
John Marino,20242025,UTA,R,D,35,1,13,14,1,2,0.4,1,14,0,0,0,0,0,0,30,3.3,21:10,--,1997-05-21,North Easton,MA,USA,USA,73,200,2015,6,154,20192020,N,Regular Season
Mitch Marner,20242025,TOR,R,R,81,27,75,102,18,14,1.26,20,67,6,33,1,2,3,7,173,15.6,21:19,29.4,1997-05-05,Markham,ON,CAN,CAN,72,180,2015,1,4,20162017,N,Regular Season
Patrick Maroon,20242025,CHI,L,L,68,5,14,19,-13,97,0.28,4,18,1,1,0,0,0,1,73,6.8,11:32,46.2,1988-04-23,St. Louis,MO,USA,USA,75,234,2007,6,161,20112012,N,Regular Season
Matt Martin,20242025,NYI,L,L,32,0,2,2,-5,10,0.06,0,2,0,0,0,0,0,0,17,--,8:33,53.3,1989-05-08,Windsor,ON,CAN,CAN,75,215,2008,5,148,20092010,N,Regular Season
Alec Martinez,20242025,CHI,L,D,44,5,7,12,-15,8,0.27,5,10,0,2,0,0,0,0,38,13.2,18:44,--,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,4,95,20092010,N,Regular Season
Jordan Martinook,20242025,CAR,L,L,79,15,21,36,16,18,0.46,15,35,0,0,0,1,0,3,112,13.4,15:18,48.6,1992-07-25,Brandon,MB,CAN,CAN,73,208,2012,2,58,20142015,N,Regular Season
Denton Mateychuk,20242025,CBJ,L,D,45,4,9,13,4,20,0.29,4,13,0,0,0,0,0,0,44,9.1,18:02,--,2004-07-12,Winnipeg,MB,CAN,CAN,71,188,2022,1,12,20242025,N,Regular Season
Mike Matheson,20242025,MTL,L,D,80,6,25,31,-6,51,0.39,5,20,1,10,0,1,1,1,149,4,25:05,--,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,196,2012,1,23,20152016,N,Regular Season
Nikolas Matinpalo,20242025,OTT,R,D,41,1,3,4,-2,20,0.1,1,4,0,0,0,0,0,0,43,2.3,12:37,--,1998-10-05,Espoo,--,FIN,FIN,75,213,--,--,--,20232024,N,Regular Season
Auston Matthews,20242025,TOR,L,C,67,33,45,78,11,20,1.16,21,51,10,25,2,2,1,2,261,12.6,20:28,56.8,1997-09-17,San Ramon,CA,USA,USA,75,215,2016,1,1,20162017,N,Regular Season
Scott Mayfield,20242025,NYI,R,D,66,3,6,9,18,27,0.14,2,8,0,0,1,1,0,0,51,5.9,17:00,--,1992-10-14,St. Louis,MO,USA,USA,76,215,2011,2,34,20132014,N,Regular Season
Carter Mazur,20242025,DET,R,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,1:10,--,2002-03-28,Jackson,MI,USA,USA,72,200,2021,3,70,20242025,N,Regular Season
Charlie McAvoy,20242025,BOS,R,D,50,7,16,23,0,46,0.46,4,18,2,4,1,1,0,2,98,7.1,23:40,--,1997-12-21,Long Beach,NY,USA,USA,73,211,2016,1,14,20172018,N,Regular Season
Jack McBain,20242025,UTA,L,C,82,13,14,27,8,78,0.33,12,24,1,3,0,0,0,1,90,14.4,13:34,49.9,2000-01-06,Toronto,ON,CAN,CAN,76,219,2018,3,63,20212022,N,Regular Season
Jake McCabe,20242025,TOR,L,D,66,2,21,23,23,40,0.35,2,22,0,0,0,1,0,0,74,2.7,21:31,--,1993-10-12,Eau Claire,WI,USA,USA,73,210,2012,2,44,20132014,N,Regular Season
Jared McCann,20242025,SEA,L,L,82,22,39,61,8,18,0.74,18,44,4,16,0,1,1,3,202,10.9,17:13,44.7,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,1,24,20152016,N,Regular Season
Michael McCarron,20242025,NSH,R,C,74,5,9,14,-21,102,0.19,5,14,0,0,0,0,0,1,80,6.3,13:45,54.4,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,1,25,20152016,N,Regular Season
Connor McDavid,20242025,EDM,L,C,67,26,74,100,20,37,1.49,17,69,9,31,0,0,0,3,196,13.3,22:02,47.7,1997-01-13,Richmond Hill,ON,CAN,CAN,73,194,2015,1,1,20152016,N,Regular Season
Ryan McDonagh,20242025,TBL,L,D,82,4,27,31,43,22,0.38,3,27,0,1,1,3,0,2,78,5.1,20:22,--,1989-06-13,St. Paul,MN,USA,USA,73,216,2007,1,12,20102011,N,Regular Season
Brock McGinn,20242025,ANA,L,L,26,4,4,8,1,0,0.31,4,8,0,0,0,0,0,0,30,13.3,11:43,12.5,1994-02-02,Fergus,ON,CAN,CAN,72,191,2012,2,47,20152016,N,Regular Season
Rutger McGroarty,20242025,PIT,L,R,8,1,2,3,0,0,0.38,1,3,0,0,0,0,0,0,11,9.1,14:37,--,2004-03-30,Lincoln,NE,USA,USA,73,212,2022,1,14,20242025,N,Regular Season
Dylan McIlrath,20242025,WSH,R,D,17,0,2,2,-3,28,0.12,0,2,0,0,0,0,0,0,10,--,11:39,--,1992-04-20,Winnipeg,MB,CAN,CAN,77,240,2010,1,10,20132014,N,Regular Season
Marc McLaughlin,20242025,"BOS,NJD",R,C,14,2,1,3,-2,0,0.21,2,3,0,0,0,0,0,0,13,15.4,9:12,43.8,1999-07-26,North Billerica,MA,USA,USA,72,202,--,--,--,20212022,N,Regular Season
Ryan McLeod,20242025,BUF,L,C,79,20,33,53,13,16,0.67,17,45,0,2,3,6,0,2,97,20.6,16:50,52.3,1999-09-21,Mississauga,ON,CAN,CAN,75,204,2018,2,40,20202021,N,Regular Season
Bobby McMann,20242025,TOR,L,C,74,20,14,34,12,27,0.46,17,28,3,6,0,0,0,5,169,11.8,14:30,19,1996-06-15,Wainwright,AB,CAN,CAN,74,217,--,--,--,20222023,N,Regular Season
Connor McMichael,20242025,WSH,L,C,82,26,31,57,19,49,0.7,22,46,4,10,0,1,0,5,177,14.7,16:49,46.8,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,1,25,20202021,N,Regular Season
Brayden McNabb,20242025,VGK,L,D,82,5,15,20,42,32,0.24,4,18,0,0,1,2,0,0,97,5.2,20:07,--,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,3,66,20112012,N,Regular Season
Mason McTavish,20242025,ANA,L,C,76,22,30,52,0,38,0.68,16,40,6,12,0,0,1,2,180,12.2,16:53,50.7,2003-01-30,Zurich,--,CHE,CAN,73,219,2021,1,3,20212022,N,Regular Season
Jaycob Megna,20242025,FLA,L,D,8,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,5,--,16:06,--,1992-12-10,Plantation,FL,USA,USA,78,214,2012,7,210,20162017,N,Regular Season
Timo Meier,20242025,NJD,L,R,80,26,27,53,7,58,0.66,19,40,7,13,0,0,0,5,239,10.9,17:52,30.8,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,Regular Season
Jacob Melanson,20242025,SEA,R,R,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,9:53,--,2003-04-22,Halifax,NS,CAN,CAN,72,207,2021,5,131,20242025,N,Regular Season
Dawson Mercer,20242025,NJD,R,C,82,19,17,36,4,16,0.44,12,27,6,8,1,1,0,3,141,13.5,17:53,40.5,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,1,18,20212022,N,Regular Season
Georgii Merkulov,20242025,BOS,L,C,6,0,1,1,-1,2,0.17,0,1,0,0,0,0,0,0,7,--,13:44,--,2000-10-10,Ryazan,--,RUS,RUS,71,174,--,--,--,20232024,N,Regular Season
Dakota Mermis,20242025,"UTA,TOR",L,D,4,0,1,1,-2,2,0.25,0,1,0,0,0,0,0,0,6,--,15:12,--,1994-01-05,Alton,IL,USA,USA,72,197,--,--,--,20172018,N,Regular Season
Jon Merrill,20242025,MIN,L,D,70,2,4,6,-8,20,0.09,2,6,0,0,0,0,0,0,47,4.3,14:06,--,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,2,38,20132014,N,Regular Season
Ben Meyers,20242025,SEA,L,C,8,0,0,0,-2,2,0,0,0,0,0,0,0,0,0,4,--,8:21,49,1998-11-15,Delano,MN,USA,USA,71,194,--,--,--,20212022,N,Regular Season
Matvei Michkov,20242025,PHI,L,R,80,26,37,63,-18,46,0.79,18,46,8,17,0,0,3,3,199,13.1,16:41,46.3,2004-12-09,Perm,--,RUS,RUS,70,172,2023,1,7,20242025,N,Regular Season
Jake Middleton,20242025,MIN,L,D,67,8,13,21,11,40,0.31,8,21,0,0,0,0,0,0,97,8.2,21:52,--,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,7,210,20182019,N,Regular Season
Keaton Middleton,20242025,COL,L,D,41,0,2,2,0,28,0.05,0,2,0,0,0,0,0,0,44,--,11:29,--,1998-02-10,Edmonton,AB,CAN,CAN,78,240,2016,4,101,20202021,N,Regular Season
Ilya Mikheyev,20242025,CHI,L,R,80,20,14,34,4,16,0.43,17,31,0,0,3,3,0,3,138,14.5,15:41,8.3,1994-10-10,Omsk,--,RUS,RUS,74,192,--,--,--,20192020,N,Regular Season
Niko Mikkola,20242025,FLA,L,D,76,6,16,22,12,70,0.29,6,22,0,0,0,0,0,0,116,5.2,20:12,--,1996-04-27,Kiiminki,--,FIN,FIN,78,204,2015,5,127,20192020,N,Regular Season
Sonny Milano,20242025,WSH,L,L,3,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,4,--,7:13,--,1996-05-12,Massapequa,NY,USA,USA,72,205,2014,1,16,20152016,N,Regular Season
Colin Miller,20242025,WPG,R,D,60,4,11,15,10,38,0.25,3,13,1,2,0,0,0,0,68,5.9,14:31,--,1992-10-29,Sault Ste. Marie,ON,CAN,CAN,73,200,2012,5,151,20152016,N,Regular Season
J.T. Miller,20242025,"VAN,NYR",L,C,72,22,48,70,-6,55,0.97,17,44,5,22,0,4,1,2,137,16.1,18:12,58.3,1993-03-14,East Palestine,OH,USA,USA,72,211,2011,1,15,20122013,N,Regular Season
K'Andre Miller,20242025,NYR,L,D,74,7,20,27,0,22,0.36,7,25,0,2,0,0,0,1,110,6.4,21:57,--,2000-01-21,St. Paul,MN,USA,USA,77,210,2018,1,22,20202021,N,Regular Season
Michael Milne,20242025,MIN,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,6:34,--,2002-09-21,Abbotsford,BC,CAN,CAN,71,185,2022,3,89,20242025,N,Regular Season
Fraser Minten,20242025,"TOR,BOS",L,C,21,3,2,5,-5,2,0.24,3,4,0,1,0,0,0,1,24,12.5,13:01,45.8,2004-07-05,Vancouver,BC,CAN,CAN,74,204,2022,2,38,20232024,N,Regular Season
Pavel Mintyukov,20242025,ANA,L,D,68,5,14,19,-4,20,0.28,5,16,0,3,0,0,0,0,69,7.2,17:36,--,2003-11-25,Moscow,--,RUS,RUS,73,207,2022,1,10,20232024,N,Regular Season
Daniil Miromanov,20242025,CGY,R,D,44,2,7,9,2,12,0.2,2,9,0,0,0,0,0,1,52,3.8,17:41,--,1997-07-11,Moscow,--,RUS,RUS,76,207,--,--,--,20212022,N,Regular Season
Ivan Miroshnichenko,20242025,WSH,R,L,18,1,3,4,1,0,0.22,1,3,0,1,0,0,0,0,14,7.1,9:21,--,2004-02-04,Ussuriysk,--,RUS,RUS,73,185,2022,1,20,20232024,N,Regular Season
Daniil Misyul,20242025,NJD,L,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,12:23,--,2000-10-20,Minsk,--,BLR,BLR,75,176,2019,3,70,20242025,N,Regular Season
Ian Mitchell,20242025,BOS,R,D,15,0,1,1,-2,2,0.07,0,1,0,0,0,0,0,0,10,--,15:36,--,1999-01-18,St. Albert,AB,CAN,CAN,71,198,2017,2,57,20202021,N,Regular Season
Casey Mittelstadt,20242025,"COL,BOS",L,C,81,15,25,40,-29,24,0.49,12,27,3,13,0,0,0,3,105,14.3,17:04,44.2,1998-11-22,Eden Prairie,MN,USA,USA,73,205,2017,1,8,20172018,N,Regular Season
Sean Monahan,20242025,CBJ,L,C,54,19,38,57,19,20,1.06,12,40,7,14,0,3,0,2,128,14.8,19:01,52.6,1994-10-12,Brampton,ON,CAN,CAN,74,206,2013,1,6,20132014,N,Regular Season
Brandon Montour,20242025,SEA,R,D,81,18,23,41,-22,70,0.51,13,30,5,11,0,0,1,4,231,7.8,22:59,--,1994-04-11,Brantford,ON,CAN,CAN,72,199,2014,2,55,20162017,N,Regular Season
Ian Moore,20242025,ANA,R,D,3,0,1,1,1,0,0.33,0,1,0,0,0,0,0,0,4,--,13:38,--,2002-01-04,Salt Lake City,UT,USA,USA,75,205,2020,3,67,20242025,N,Regular Season
Oliver Moore,20242025,CHI,L,C,9,0,4,4,-2,4,0.44,0,4,0,0,0,0,0,0,10,--,13:35,40.7,2005-01-22,Mounds View,MN,USA,USA,71,188,2023,1,19,20242025,N,Regular Season
Trevor Moore,20242025,LAK,L,L,71,18,22,40,17,14,0.56,16,36,1,3,1,1,0,2,153,11.8,16:53,8.3,1995-03-31,Thousand Oaks,CA,USA,USA,71,195,--,--,--,20182019,N,Regular Season
Mason Morelli,20242025,VGK,L,L,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,--,7:31,--,1996-02-01,Minot,ND,USA,USA,72,208,--,--,--,20232024,N,Regular Season
Josh Morrissey,20242025,WPG,L,D,80,14,48,62,17,22,0.78,11,40,3,22,0,0,1,2,172,8.1,24:23,--,1995-03-28,Calgary,AB,CAN,CAN,72,195,2013,1,13,20152016,N,Regular Season
Scott Morrow,20242025,CAR,R,D,14,1,5,6,4,0,0.43,1,6,0,0,0,0,0,0,23,4.3,15:48,--,2002-11-01,Darien,CT,USA,USA,74,210,2021,2,40,20232024,N,Regular Season
Sam Morton,20242025,CGY,L,C,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,100,12:25,57.1,1999-07-28,Lafayette,CO,USA,USA,72,185,--,--,--,20242025,N,Regular Season
J.J. Moser,20242025,TBL,L,D,54,2,12,14,20,22,0.26,1,12,0,1,1,1,0,0,48,4.2,18:51,--,2000-06-06,Biel,--,CHE,CHE,74,183,2021,2,60,20212022,N,Regular Season
Tyler Motte,20242025,DET,L,C,55,4,5,9,-11,6,0.16,4,9,0,0,0,0,0,0,66,6.1,11:19,41.4,1995-03-10,St. Clair,MI,USA,USA,70,194,2013,4,121,20162017,N,Regular Season
Jacob Moverare,20242025,LAK,L,D,49,1,7,8,2,10,0.16,1,8,0,0,0,0,0,0,30,3.3,11:52,--,1998-08-31,Ostersund,--,SWE,SWE,75,205,2016,4,112,20212022,N,Regular Season
Ty Mueller,20242025,VAN,L,C,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,--,10:18,33.3,2003-02-26,Edmonton,AB,CAN,CAN,71,185,2023,4,105,20242025,N,Regular Season
Shakir Mukhamadullin,20242025,SJS,L,D,30,2,7,9,-7,8,0.3,2,7,0,2,0,0,0,0,30,6.7,18:04,--,2002-01-10,Ufa,--,RUS,RUS,76,200,2020,1,20,20232024,N,Regular Season
