Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%,DOB,Birth City,S/P,Ctry,Ntnlty,Ht,Wt,Draft Yr,Round,Overall,1st Season,HOF,Game Type
Brett Kulak,20222023,EDM,L,D,82,3,17,20,11,41,0.24,3,17,0,0,0,3,0,0,114,2.6,17:31,--,1994-01-06,Edmonton,AB,CAN,CAN,74,192,2012,4,105,20142015,N,Regular Season
Dmitry Kulikov,20222023,"ANA,PIT",L,D,67,3,13,16,-13,34,0.24,3,16,0,0,0,0,0,0,84,3.6,19:28,--,1990-10-29,Lipetsk,--,RUS,RUS,73,212,2009,1,14,20092010,N,Regular Season
Luke Kunin,20222023,SJS,R,C,31,5,8,13,-9,42,0.42,3,9,2,4,0,0,0,0,58,8.6,15:26,41.7,1997-12-04,Chesterfield,MO,USA,USA,72,197,2016,1,15,20172018,N,Regular Season
Rasmus Kupari,20222023,LAK,R,C,66,3,12,15,-5,12,0.23,3,14,0,0,0,1,0,0,53,5.7,10:06,54.6,2000-03-15,Kotka,--,FIN,FIN,74,201,2018,1,20,20202021,N,Regular Season
Sean Kuraly,20222023,CBJ,L,C,71,11,9,20,-28,68,0.28,9,17,1,1,1,2,0,0,100,11,15:04,49.7,1993-01-20,Niagara Falls,NY,USA,USA,74,215,2011,5,133,20162017,N,Regular Season
Philipp Kurashev,20222023,CHI,L,C,70,9,16,25,-32,14,0.36,9,21,0,4,0,0,0,2,116,7.8,17:25,44.7,1999-10-12,Munsingen,--,CHE,CHE,72,190,2018,4,120,20202021,N,Regular Season
Andrei Kuzmenko,20222023,VAN,R,L,81,39,35,74,9,8,0.91,25,55,14,19,0,0,2,4,143,27.3,16:15,0,1996-02-04,Yakutsk,--,RUS,RUS,71,194,--,--,--,20222023,N,Regular Season
Evgeny Kuznetsov,20222023,WSH,L,C,81,12,43,55,-26,56,0.68,7,37,5,18,0,0,1,2,172,7,18:04,47.5,1992-05-19,Chelyabinsk,--,RUS,RUS,74,207,2010,1,26,20132014,N,Regular Season
Jordan Kyrou,20222023,STL,R,C,79,37,36,73,-38,22,0.92,26,49,11,23,0,1,1,5,272,13.6,18:00,35.7,1998-05-05,Toronto,ON,CAN,CAN,73,196,2016,2,35,20182019,N,Regular Season
Kevin Labanc,20222023,SJS,R,R,72,15,18,33,-17,36,0.46,13,30,2,3,0,0,0,0,129,11.6,14:20,62.5,1995-12-12,Brooklyn,NY,USA,USA,71,185,2014,6,171,20162017,N,Regular Season
Jackson LaCombe,20222023,ANA,L,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,18:29,--,2001-01-09,Eden Prairie,MN,USA,USA,74,205,2019,2,39,20222023,N,Regular Season
Tanner Laczynski,20222023,PHI,R,C,32,2,2,4,-5,2,0.13,2,4,0,0,0,0,0,0,23,8.7,9:31,51.6,1997-06-01,Minooka,IL,USA,USA,73,205,2016,6,169,20202021,N,Regular Season
Sam Lafferty,20222023,"CHI,TOR",R,C,70,12,15,27,-11,37,0.39,8,22,0,0,4,5,0,1,102,11.8,14:37,51.1,1995-03-06,Hollidaysburg,PA,USA,USA,74,205,2014,4,113,20192020,N,Regular Season
Alexis Lafrenière,20222023,NYR,L,L,81,16,23,39,10,33,0.48,13,35,3,4,0,0,1,2,135,11.9,15:13,36.8,2001-10-11,St-Eustache,QC,CAN,CAN,74,196,2020,1,1,20202021,N,Regular Season
Patrik Laine,20222023,CBJ,R,L,55,22,30,52,-12,16,0.95,14,36,8,16,0,0,0,1,184,12,19:07,35,1998-04-19,Tampere,--,FIN,FIN,76,208,2016,1,2,20162017,N,Regular Season
Maxime Lajoie,20222023,CAR,L,D,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7:51,--,1997-11-05,Quebec City,QC,CAN,CAN,73,191,2016,5,133,20182019,N,Regular Season
Dylan Larkin,20222023,DET,L,C,80,32,47,79,-7,45,0.99,15,47,16,31,1,1,0,5,244,13.1,19:33,54.4,1996-07-30,Waterford,MI,USA,USA,73,199,2014,1,15,20152016,N,Regular Season
Adam Larsson,20222023,SEA,R,D,82,8,25,33,27,47,0.4,7,32,0,0,1,1,1,2,143,5.6,23:38,--,1992-11-12,Skelleftea,--,SWE,SWE,75,207,2011,1,4,20112012,N,Regular Season
Jacob Larsson,20222023,OTT,L,D,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,11:58,--,1997-04-29,Ljungby,--,SWE,SWE,74,193,2015,1,27,20162017,N,Regular Season
Scott Laughton,20222023,PHI,L,C,78,18,25,43,-9,50,0.55,10,27,5,9,3,7,0,0,170,10.6,18:17,47.3,1994-05-30,Oakville,ON,CAN,CAN,73,191,2012,1,20,20122013,N,Regular Season
Jakub Lauko,20222023,BOS,L,C,23,4,3,7,2,11,0.3,4,7,0,0,0,0,0,1,17,23.5,8:52,0,2000-03-28,Prague,--,CZE,CZE,73,193,2018,3,77,20222023,N,Regular Season
Jeremy Lauzon,20222023,NSH,L,D,67,3,9,12,-11,66,0.18,3,11,0,0,0,1,0,0,77,3.9,16:51,--,1997-04-28,Val-d'Or,QC,CAN,CAN,75,225,2015,2,52,20182019,N,Regular Season
Curtis Lazar,20222023,"VAN,NJD",R,C,49,3,2,5,-6,21,0.1,3,5,0,0,0,0,0,0,55,5.5,11:56,51.5,1995-02-02,Salmon Arm,BC,CAN,CAN,72,203,2013,1,17,20142015,N,Regular Season
Brett Leason,20222023,ANA,R,R,54,6,3,9,-21,14,0.17,6,9,0,0,0,0,0,1,51,11.8,10:54,33.3,1999-04-30,Calgary,AB,CAN,CAN,77,220,2019,2,56,20212022,N,Regular Season
Nick Leddy,20222023,STL,L,D,78,2,21,23,4,20,0.29,2,23,0,0,0,0,0,1,79,2.5,21:07,--,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,1,16,20102011,N,Regular Season
Anders Lee,20222023,NYI,L,L,82,28,22,50,-3,50,0.61,22,36,6,14,0,0,0,4,214,13.1,17:13,54,1990-07-03,Edina,MN,USA,USA,75,231,2009,6,152,20122013,N,Regular Season
Artturi Lehkonen,20222023,COL,L,L,64,21,30,51,8,28,0.8,12,30,8,20,1,1,1,3,150,14,20:27,17.4,1995-07-04,Piikkio,--,FIN,FIN,71,179,2013,2,55,20162017,N,Regular Season
Josh Leivo,20222023,STL,R,L,51,4,12,16,0,25,0.31,4,16,0,0,0,0,0,0,91,4.4,11:53,42.9,1993-05-26,Innisfil,ON,CAN,CAN,74,192,2011,3,86,20132014,N,Regular Season
Brendan Lemieux,20222023,"LAK,PHI",L,L,45,2,7,9,-3,74,0.2,2,9,0,0,0,0,0,0,44,4.6,10:11,50,1996-03-15,Denver,CO,USA,USA,73,215,2014,2,31,20172018,N,Regular Season
John Leonard,20222023,NSH,L,L,6,1,0,1,0,2,0.17,1,1,0,0,0,0,0,1,4,25,11:32,--,1998-08-07,Westwood,NJ,USA,USA,71,196,2018,6,182,20202021,N,Regular Season
Jake Leschyshyn,20222023,"VGK,NYR",L,C,35,0,0,0,-10,8,0,0,0,0,0,0,0,0,0,31,0,9:08,50.6,1999-03-10,Raleigh,NC,USA,USA,71,196,2017,2,62,20212022,N,Regular Season
Kris Letang,20222023,PIT,R,D,64,12,29,41,-13,30,0.64,5,19,6,21,1,1,3,3,161,7.5,24:51,--,1987-04-24,Montréal,QC,CAN,CAN,72,193,2005,3,62,20062007,N,Regular Season
Vinni Lettieri,20222023,BOS,R,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,9:50,0,1995-02-06,Excelsior,MN,USA,USA,70,184,--,--,--,20172018,N,Regular Season
Anton Levtchi,20222023,FLA,L,L,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9:35,0,1995-11-28,Varkaus,--,FIN,FIN,72,185,--,--,--,20222023,N,Regular Season
Trevor Lewis,20222023,CGY,R,C,82,9,11,20,-7,18,0.24,7,18,1,1,1,1,0,1,144,6.3,12:07,42.4,1987-01-08,Salt Lake City,UT,USA,USA,73,205,2006,1,17,20082009,N,Regular Season
Timothy Liljegren,20222023,TOR,R,D,67,6,12,18,24,30,0.27,5,15,0,1,1,2,0,0,84,7.1,17:55,--,1999-04-30,Kristianstad,--,SWE,SWE,73,201,2017,1,17,20192020,N,Regular Season
Oskar Lindblom,20222023,SJS,L,L,73,6,9,15,-16,18,0.21,6,14,0,1,0,0,0,0,75,8,10:34,47.4,1996-08-15,Gavle,--,SWE,SWE,73,191,2014,5,138,20172018,N,Regular Season
Esa Lindell,20222023,DAL,L,D,82,8,16,24,29,10,0.29,8,22,0,0,0,2,0,2,116,6.9,19:55,--,1994-05-23,Vantaa,--,FIN,FIN,75,217,2012,3,74,20152016,N,Regular Season
Ryan Lindgren,20222023,NYR,L,D,63,1,17,18,29,45,0.29,0,16,0,0,1,2,0,0,75,1.3,18:50,--,1998-02-11,Burnsville,MN,USA,USA,72,194,2016,2,49,20182019,N,Regular Season
Elias Lindholm,20222023,CGY,R,C,80,22,42,64,6,14,0.8,11,40,10,21,1,3,0,2,186,11.8,18:39,55.7,1994-12-02,Boden,--,SWE,SWE,73,202,2013,1,5,20132014,N,Regular Season
Hampus Lindholm,20222023,BOS,L,D,80,10,43,53,49,56,0.66,9,36,1,17,0,0,1,2,158,6.3,23:11,--,1994-01-20,Helsingborg,--,SWE,SWE,76,224,2012,1,6,20132014,N,Regular Season
Gustav Lindström,20222023,DET,R,D,36,1,7,8,-16,20,0.22,1,8,0,0,0,0,0,0,18,5.6,14:10,--,1998-10-20,Ostervala,--,SWE,SWE,74,194,2017,2,38,20192020,N,Regular Season
Jake Livingstone,20222023,NSH,R,D,5,0,1,1,-2,2,0.2,0,1,0,0,0,0,0,0,3,0,15:27,--,1999-04-16,Creston,BC,CAN,CAN,76,213,--,--,--,20222023,N,Regular Season
Blake Lizotte,20222023,LAK,L,C,81,11,23,34,11,70,0.42,11,32,0,0,0,2,0,1,108,10.2,12:57,51.2,1997-12-13,Lindstrom,MN,USA,USA,69,173,--,--,--,20182019,N,Regular Season
William Lockwood,20222023,VAN,R,R,13,0,1,1,-7,0,0.08,0,1,0,0,0,0,0,0,12,0,10:17,--,1998-06-20,Royal Oak,MI,USA,USA,72,182,2016,3,64,20202021,N,Regular Season
Ryan Lomberg,20222023,FLA,L,L,82,12,8,20,-1,88,0.24,12,20,0,0,0,0,0,1,134,9,11:19,50,1994-12-09,Richmond Hill,ON,CAN,CAN,69,184,--,--,--,20172018,N,Regular Season
Steven Lorentz,20222023,SJS,L,C,80,10,9,19,-18,16,0.24,8,16,1,1,1,2,0,0,111,9,11:50,47.9,1996-04-13,Kitchener,ON,CAN,CAN,76,216,2015,7,186,20202021,N,Regular Season
Adam Lowry,20222023,WPG,L,C,82,13,23,36,4,48,0.44,10,29,0,2,3,5,0,2,126,10.3,15:39,50.4,1993-03-29,St. Louis,MO,USA,USA,77,210,2011,3,67,20142015,N,Regular Season
Jake Lucchini,20222023,OTT,L,C,11,1,0,1,-2,0,0.09,0,0,1,1,0,0,0,1,14,7.1,11:40,0,1995-05-09,Trail,BC,CAN,CAN,72,180,--,--,--,20222023,N,Regular Season
Milan Lucic,20222023,CGY,L,L,77,7,12,19,-13,43,0.25,7,19,0,0,0,0,0,0,73,9.6,11:18,43.6,1988-06-07,Vancouver,BC,CAN,CAN,75,236,2006,2,50,20072008,N,Regular Season
Matt Luff,20222023,DET,R,R,19,2,2,4,-4,0,0.21,2,4,0,0,0,0,0,0,20,10,9:53,0,1997-05-05,Oakville,ON,CAN,CAN,74,196,--,--,--,20182019,N,Regular Season
Anton Lundell,20222023,FLA,L,C,73,12,21,33,1,43,0.45,10,26,0,5,2,2,0,1,152,7.9,16:22,46.5,2001-10-03,Espoo,--,FIN,FIN,73,196,2020,1,12,20212022,N,Regular Season
Isac Lundestrom,20222023,ANA,L,C,61,4,10,14,-13,2,0.23,3,13,0,0,1,1,0,0,60,6.7,14:20,47.5,1999-11-06,Gallivare,--,SWE,SWE,72,191,2018,1,23,20182019,N,Regular Season
Nils Lundkvist,20222023,DAL,R,D,60,6,10,16,-5,26,0.27,5,13,1,3,0,0,1,2,94,6.4,16:19,--,2000-07-27,Pitea,--,SWE,SWE,73,191,2018,1,28,20212022,N,Regular Season
Eetu Luostarinen,20222023,FLA,L,C,82,17,26,43,19,28,0.52,15,37,2,5,0,1,0,1,132,12.9,15:59,41.9,1998-09-02,Siilinjarvi,--,FIN,FIN,75,191,2017,2,42,20192020,N,Regular Season
Joona Luoto,20222023,CBJ,L,L,7,1,0,1,-7,0,0.14,1,1,0,0,0,0,0,0,7,14.3,12:28,100,1997-09-26,Tampere,--,FIN,FIN,75,210,--,--,--,20192020,N,Regular Season
Olle Lycksell,20222023,PHI,L,R,8,0,1,1,-3,8,0.13,0,1,0,0,0,0,0,0,5,0,10:34,--,1999-08-24,Oskarshamn,--,SWE,SWE,70,163,2017,6,168,20222023,N,Regular Season
Ilya Lyubushkin,20222023,BUF,R,D,68,2,12,14,-2,38,0.21,1,12,0,0,1,2,1,1,41,4.9,15:01,--,1994-04-06,Moscow,--,RUS,RUS,74,200,--,--,--,20182019,N,Regular Season
Olli Maatta,20222023,DET,L,D,78,6,17,23,-9,14,0.29,6,23,0,0,0,0,0,0,62,9.7,18:42,--,1994-08-22,Jyväskylä,--,FIN,FIN,74,207,2012,1,22,20132014,N,Regular Season
Matias Maccelli,20222023,ARI,L,L,64,11,38,49,0,18,0.77,10,36,1,13,0,0,0,1,61,18,15:41,0,2000-10-14,Turku,--,FIN,FIN,71,185,2019,4,98,20212022,N,Regular Season
Kurtis MacDermid,20222023,COL,L,L,44,1,5,6,-1,55,0.14,1,6,0,0,0,0,0,1,20,5,8:20,0,1994-03-25,Quebec City,QC,CAN,CAN,77,233,--,--,--,20172018,N,Regular Season
Jacob MacDonald,20222023,"COL,SJS",L,D,58,1,7,8,-14,23,0.14,1,7,0,1,0,0,0,0,75,1.3,12:02,--,1993-02-26,Portland,OR,USA,USA,72,204,--,--,--,20182019,N,Regular Season
Zack MacEwen,20222023,"PHI,LAK",R,R,56,4,6,10,-11,66,0.18,4,10,0,0,0,0,0,3,73,5.5,11:34,51.7,1996-07-08,Charlottetown,PE,CAN,CAN,76,227,--,--,--,20182019,N,Regular Season
Connor Mackey,20222023,"CGY,ARI",L,D,30,3,4,7,-4,48,0.23,3,7,0,0,0,0,0,0,31,9.7,14:03,--,1996-09-12,Tower Lakes,IL,USA,USA,75,205,--,--,--,20202021,N,Regular Season
Nathan MacKinnon,20222023,COL,R,C,71,42,69,111,29,30,1.56,30,77,12,34,0,0,2,9,366,11.5,22:19,44.4,1995-09-01,Halifax,NS,CAN,CAN,72,200,2013,1,1,20132014,N,Regular Season
Saku Maenalanen,20222023,WPG,L,R,64,4,6,10,0,16,0.16,4,10,0,0,0,0,0,0,61,6.6,10:20,37.5,1994-05-29,Kemi,--,FIN,FIN,76,214,2013,5,125,20182019,N,Regular Season
Joshua Mahura,20222023,FLA,L,D,82,4,12,16,17,48,0.2,4,16,0,0,0,0,0,1,78,5.1,14:02,--,1998-05-05,St. Albert,AB,CAN,CAN,72,193,2016,3,85,20182019,N,Regular Season
Cale Makar,20222023,COL,R,D,60,17,49,66,16,30,1.1,12,36,5,30,0,0,2,6,176,9.7,26:23,--,1998-10-30,Calgary,AB,CAN,CAN,72,187,2017,1,4,20192020,N,Regular Season
Beck Malenstyn,20222023,WSH,L,L,9,1,1,2,0,2,0.22,1,2,0,0,0,0,0,1,7,14.3,9:55,100,1998-02-04,Delta,BC,CAN,CAN,75,209,2016,5,145,20192020,N,Regular Season
Denis Malgin,20222023,"TOR,COL",R,C,65,13,8,21,4,8,0.32,13,20,0,1,0,0,0,1,112,11.6,10:55,40,1997-01-18,Olten,--,CHE,CHE,69,182,2015,4,102,20162017,N,Regular Season
Evgeni Malkin,20222023,PIT,L,C,82,27,56,83,-12,82,1.01,16,47,11,36,0,0,0,3,240,11.3,18:35,49.3,1986-07-31,Magnitogorsk,--,RUS,RUS,77,210,2004,1,2,20062007,N,Regular Season
Brad Malone,20222023,EDM,L,C,10,0,0,0,-4,6,0,0,0,0,0,0,0,0,0,7,0,7:41,57.8,1989-05-20,Miramichi,NB,CAN,CAN,74,212,2007,4,105,20112012,N,Regular Season
Mikhail Maltsev,20222023,COL,L,L,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6:36,51.9,1998-03-12,St. Petersburg,--,RUS,RUS,75,198,2016,4,102,20202021,N,Regular Season
Andrew Mangiapane,20222023,CGY,L,L,82,17,26,43,12,40,0.52,15,37,2,4,0,2,0,1,182,9.3,16:49,35.7,1996-04-04,Toronto,ON,CAN,CAN,70,184,2015,6,166,20172018,N,Regular Season
Josh Manson,20222023,COL,R,D,27,2,8,10,13,42,0.37,2,10,0,0,0,0,0,2,41,4.9,17:41,--,1991-10-07,Hinsdale,IL,USA,CAN,75,218,2011,6,160,20142015,N,Regular Season
Anthony Mantha,20222023,WSH,L,R,67,11,16,27,-8,31,0.4,10,25,1,2,0,0,0,2,119,9.2,14:13,52.9,1994-09-16,Longueuil,QC,CAN,CAN,77,234,2013,1,20,20152016,N,Regular Season
Brad Marchand,20222023,BOS,L,L,73,21,46,67,27,74,0.92,12,37,9,29,0,1,0,4,183,11.5,18:32,38.6,1988-05-11,Halifax,NS,CAN,CAN,69,180,2006,3,71,20092010,N,Regular Season
Kirill Marchenko,20222023,CBJ,R,R,59,21,4,25,-23,16,0.42,14,17,7,8,0,0,1,1,131,16,16:11,56.3,2000-07-21,Barnaul,--,RUS,RUS,75,197,2018,2,49,20222023,N,Regular Season
Jonathan Marchessault,20222023,VGK,R,R,76,28,29,57,2,21,0.75,19,41,9,16,0,0,1,4,234,12,17:08,37.5,1990-12-27,Cap-Rouge,QC,CAN,CAN,69,185,--,--,--,20122013,N,Regular Season
Mason Marchment,20222023,DAL,L,L,68,12,19,31,-6,80,0.46,10,26,2,5,0,0,0,2,148,8.1,15:42,40,1995-06-18,Uxbridge,ON,CAN,CAN,77,212,--,--,--,20192020,N,Regular Season
John Marino,20222023,NJD,R,D,64,4,14,18,21,20,0.28,4,17,0,0,0,1,0,0,67,6,21:04,--,1997-05-21,North Easton,MA,USA,USA,73,200,2015,6,154,20192020,N,Regular Season
Mitch Marner,20222023,TOR,R,R,80,30,69,99,18,28,1.24,17,58,9,36,4,5,2,4,196,15.3,21:17,0,1997-05-05,Markham,ON,CAN,CAN,72,180,2015,1,4,20162017,N,Regular Season
Patrick Maroon,20222023,TBL,L,L,80,5,9,14,-5,150,0.18,5,13,0,1,0,0,0,0,62,8.1,10:21,16.7,1988-04-23,St. Louis,MO,USA,USA,75,234,2007,6,161,20112012,N,Regular Season
Matt Martin,20222023,NYI,L,L,81,7,12,19,4,63,0.23,7,19,0,0,0,0,0,1,82,8.5,11:09,33.3,1989-05-08,Windsor,ON,CAN,CAN,75,215,2008,5,148,20092010,N,Regular Season
Alec Martinez,20222023,VGK,L,D,77,3,11,14,30,29,0.18,2,13,0,0,1,1,1,2,76,4,19:13,--,1987-07-26,Rochester Hills,MI,USA,USA,73,210,2007,4,95,20092010,N,Regular Season
Jordan Martinook,20222023,CAR,L,L,82,13,21,34,7,61,0.41,12,32,0,0,1,2,0,3,162,8,15:38,45.1,1992-07-25,Brandon,MB,CAN,CAN,73,208,2012,2,58,20142015,N,Regular Season
Mike Matheson,20222023,MTL,L,D,48,8,26,34,7,33,0.71,8,23,0,9,0,2,1,2,126,6.4,24:27,--,1994-02-27,Pointe-Claire,QC,CAN,CAN,74,196,2012,1,23,20152016,N,Regular Season
Auston Matthews,20222023,TOR,L,C,74,40,45,85,31,20,1.15,27,57,13,28,0,0,0,8,327,12.2,20:17,52.4,1997-09-17,San Ramon,CA,USA,USA,75,217,2016,1,1,20162017,N,Regular Season
Scott Mayfield,20222023,NYI,R,D,82,6,18,24,8,83,0.29,6,24,0,0,0,0,0,1,119,5,21:02,--,1992-10-14,St. Louis,MO,USA,USA,77,213,2011,2,34,20132014,N,Regular Season
Dysin Mayo,20222023,ARI,R,D,15,0,0,0,-8,8,0,0,0,0,0,0,0,0,0,7,0,11:42,--,1996-08-17,Victoria,BC,CAN,CAN,72,190,2014,5,133,20212022,N,Regular Season
Charlie McAvoy,20222023,BOS,R,D,67,7,45,52,29,54,0.78,5,33,2,19,0,0,1,2,105,6.7,22:18,--,1997-12-21,Long Beach,NY,USA,USA,73,213,2016,1,14,20172018,N,Regular Season
Jack McBain,20222023,ARI,L,C,82,12,14,26,-8,64,0.32,12,26,0,0,0,0,0,2,85,14.1,13:59,44.1,2000-01-06,Toronto,ON,CAN,CAN,76,219,2018,3,63,20212022,N,Regular Season
Jake McCabe,20222023,"CHI,TOR",L,D,76,3,22,25,19,56,0.33,3,25,0,0,0,0,0,1,96,3.1,19:29,--,1993-10-12,Eau Claire,WI,USA,USA,73,212,2012,2,44,20132014,N,Regular Season
Jared McCann,20222023,SEA,L,L,79,40,30,70,18,14,0.89,30,51,7,16,3,3,0,3,210,19.1,16:20,33.3,1996-05-31,Stratford,ON,CAN,CAN,73,191,2014,1,24,20152016,N,Regular Season
Michael McCarron,20222023,NSH,R,C,32,2,2,4,-3,24,0.13,2,3,0,0,0,1,0,0,39,5.1,10:33,59.4,1995-03-07,Grosse Pointe,MI,USA,USA,78,232,2013,1,25,20152016,N,Regular Season
Connor McDavid,20222023,EDM,L,C,82,64,89,153,22,36,1.87,39,75,21,71,4,7,2,11,352,18.2,22:23,51.9,1997-01-13,Richmond Hill,ON,CAN,CAN,73,194,2015,1,1,20152016,N,Regular Season
Ryan McDonagh,20222023,NSH,L,D,71,2,18,20,12,22,0.28,2,20,0,0,0,0,0,1,78,2.6,21:32,--,1989-06-13,St. Paul,MN,USA,USA,74,219,2007,1,12,20102011,N,Regular Season
Aidan McDonough,20222023,VAN,L,L,6,1,0,1,-2,2,0.17,1,1,0,0,0,0,0,0,4,25,9:19,100,1999-11-06,Milton,MA,USA,USA,75,190,2019,7,195,20222023,N,Regular Season
Hugh McGing,20222023,STL,L,L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,9:37,--,1998-07-11,Chicago,IL,USA,USA,68,176,2018,5,138,20222023,N,Regular Season
Brock McGinn,20222023,"PIT,ANA",L,L,75,12,7,19,-6,21,0.25,10,17,0,0,2,2,0,3,91,13.2,13:02,28.6,1994-02-02,Fergus,ON,CAN,CAN,72,191,2012,2,47,20152016,N,Regular Season
Dylan McIlrath,20222023,WSH,R,D,6,0,1,1,-6,7,0.17,0,1,0,0,0,0,0,0,1,0,11:41,--,1992-04-20,Winnipeg,MB,CAN,CAN,77,232,2010,1,10,20132014,N,Regular Season
Roland McKeown,20222023,NSH,R,D,6,0,0,0,1,8,0,0,0,0,0,0,0,0,0,3,0,12:59,--,1996-01-20,Listowel,ON,CAN,CAN,73,195,2014,2,50,20172018,N,Regular Season
Hunter McKown,20222023,CBJ,R,C,12,0,2,2,-4,8,0.17,0,2,0,0,0,0,0,0,13,0,12:14,55.2,2002-08-18,San Jose,CA,USA,USA,73,192,--,--,--,20222023,N,Regular Season
Marc McLaughlin,20222023,BOS,R,C,2,0,0,0,-1,2,0,0,0,0,0,0,0,0,0,3,0,10:04,54.6,1999-07-26,North Billerica,MA,USA,USA,72,202,--,--,--,20212022,N,Regular Season
Michael McLeod,20222023,NJD,R,C,80,4,22,26,6,43,0.33,4,25,0,0,0,1,0,1,90,4.4,12:15,60.6,1998-02-03,Mississauga,ON,CAN,CAN,74,190,2016,1,12,20182019,N,Regular Season
Ryan McLeod,20222023,EDM,L,C,57,11,12,23,4,18,0.4,9,20,0,0,2,3,0,0,78,14.1,14:11,48.2,1999-09-21,Mississauga,ON,CAN,CAN,75,188,2018,2,40,20202021,N,Regular Season
Bobby McMann,20222023,TOR,L,C,10,0,1,1,-2,2,0.1,0,1,0,0,0,0,0,0,18,0,10:34,50,1996-06-15,Wainwright,AB,CAN,CAN,74,215,--,--,--,20222023,N,Regular Season
Connor McMichael,20222023,WSH,L,C,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,8:52,66.7,2001-01-15,Ajax,ON,CAN,CAN,72,180,2019,1,25,20202021,N,Regular Season
Brayden McNabb,20222023,VGK,L,D,82,1,16,17,17,51,0.21,1,15,0,0,0,2,0,0,89,1.1,19:51,--,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,3,66,20112012,N,Regular Season
Mason McTavish,20222023,ANA,L,C,80,17,26,43,-19,44,0.54,10,29,7,14,0,0,0,1,161,10.6,15:22,42.3,2003-01-30,Zurich,--,CHE,CAN,73,219,2021,1,3,20212022,N,Regular Season
Cole McWard,20222023,VAN,R,D,5,1,0,1,0,0,0.2,1,1,0,0,0,0,0,0,6,16.7,14:13,--,2001-06-09,Fenton,MO,USA,USA,73,192,--,--,--,20222023,N,Regular Season
Jaycob Megna,20222023,"SJS,SEA",L,D,54,1,11,12,3,21,0.22,1,11,0,0,0,1,0,0,56,1.8,18:52,--,1992-12-10,Plantation,FL,USA,USA,78,214,2012,7,210,20162017,N,Regular Season
Jayson Megna,20222023,"COL,ANA",R,C,55,2,6,8,-21,6,0.15,2,8,0,0,0,0,0,0,36,5.6,10:00,52.3,1990-02-01,Fort Lauderdale,FL,USA,USA,72,190,--,--,--,20132014,N,Regular Season
Timo Meier,20222023,"SJS,NJD",L,R,78,40,26,66,-19,43,0.85,23,43,17,23,0,0,1,5,327,12.2,19:23,36.8,1996-10-08,Herisau,--,CHE,CHE,73,220,2015,1,9,20162017,N,Regular Season
Dawson Mercer,20222023,NJD,R,C,82,27,29,56,22,14,0.68,24,44,2,10,1,2,1,6,161,16.8,16:34,42.4,2001-10-27,Carbonear,NL,CAN,CAN,72,180,2020,1,18,20212022,N,Regular Season
Dakota Mermis,20222023,MIN,L,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,14:28,--,1994-01-05,Alton,IL,USA,USA,72,197,--,--,--,20172018,N,Regular Season
Jon Merrill,20222023,MIN,L,D,73,2,10,12,-2,38,0.16,2,12,0,0,0,0,0,0,43,4.7,15:09,--,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,2,38,20132014,N,Regular Season
Victor Mete,20222023,TOR,L,D,11,0,2,2,3,4,0.18,0,2,0,0,0,0,0,0,7,0,13:04,--,1998-06-07,Woodbridge,ON,CAN,CAN,69,187,2016,4,100,20172018,N,Regular Season
Carson Meyer,20222023,CBJ,R,R,14,0,1,1,-2,6,0.07,0,1,0,0,0,0,0,0,17,0,9:43,--,1997-08-18,Powell,OH,USA,USA,71,187,2017,6,179,20212022,N,Regular Season
Ben Meyers,20222023,COL,L,C,39,4,0,4,-6,6,0.1,4,4,0,0,0,0,0,0,33,12.1,9:36,51.3,1998-11-15,Delano,MN,USA,USA,71,194,--,--,--,20212022,N,Regular Season
Jake Middleton,20222023,MIN,L,D,79,3,12,15,15,72,0.19,3,14,0,0,0,1,0,0,79,3.8,19:02,--,1996-01-02,Wainwright,AB,CAN,CAN,75,219,2014,7,210,20182019,N,Regular Season
Ilya Mikheyev,20222023,VAN,L,R,46,13,15,28,3,2,0.61,12,25,1,3,0,0,0,2,91,14.3,16:55,20,1994-10-10,Omsk,--,RUS,RUS,74,192,--,--,--,20192020,N,Regular Season
Niko Mikkola,20222023,"STL,NYR",L,D,81,1,5,6,6,58,0.07,1,6,0,0,0,0,0,0,62,1.6,17:26,--,1996-04-27,Kiiminki,--,FIN,FIN,78,204,2015,5,127,20192020,N,Regular Season
